Payment_ID,Order_ID,Payment_Date,Payment_Method,Payment_Status,Amount_Paid
PM34162,O19263,2023-11-28,COD,Paid,4667.2
PM34163,O12166,2024-03-03,Card,Paid,4626.34
PM34164,O17649,2023-01-17,Card,Paid,185.39
PM34165,O25738,2020-02-14,UPI,Paid,3215.28
PM34166,O8218,2021-07-29,COD,Failed,3308.82
PM34167,O40022,2025-04-05,Card,Paid,2401.69
PM34168,O28642,2021-12-18,COD,Paid,1204.36
PM34169,O19507,2022-03-29,COD,Paid,1537.85
PM34170,O18364,2024-11-17,UPI,Paid,920.31
PM34171,O22342,2025-05-18,UPI,Failed,3238.51
PM34172,O38934,2025-11-25,Card,Paid,1162.87
PM34173,O21009,2021-03-03,UPI,Paid,4999.38
PM34174,O11943,2025-05-13,UPI,Paid,4976.13
PM34175,O34993,2025-07-26,UPI,Paid,4174.54
PM34176,O26481,2024-06-12,COD,Paid,3691.91
PM34177,O18258,2020-10-25,UPI,Paid,4022.56
PM34178,O11913,2025-12-23,Card,Paid,2479.17
PM34179,O39878,2025-03-08,Card,Failed,3991.82
PM34180,O23907,2024-06-26,UPI,Paid,2505.07
PM34181,O7205,2023-10-01,COD,Paid,87.84
PM34182,O24119,2021-06-02,Card,Paid,2787.45
PM34183,O37226,2024-12-19,Card,Paid,13.5
PM34184,O29183,2020-01-14,COD,Failed,2931.4
PM34185,O18130,2020-03-14,COD,Paid,3841.47
PM34186,O5461,2025-11-25,UPI,Failed,753.64
PM34187,O8598,2023-12-06,UPI,Paid,3991.27
PM34188,O40593,2022-09-04,UPI,Failed,2999.14
PM34189,O31536,2021-02-09,UPI,Paid,3560.94
PM34190,O4215,2021-10-28,UPI,Paid,1595.05
PM34191,O22951,2021-02-02,Card,Failed,604.31
PM34192,O40584,2021-09-11,UPI,Paid,1639.21
PM34193,O17529,2021-12-07,UPI,Paid,1544.96
PM34194,O36400,2025-01-02,Card,Paid,598.74
PM34195,O15197,2025-02-26,UPI,Paid,3617.94
PM34196,O7571,2022-02-15,UPI,Failed,3430.89
PM34197,O37592,2024-02-10,Card,Paid,889.57
PM34198,O25804,2020-05-27,Card,Paid,2800.42
PM34199,O2493,2025-11-21,COD,Paid,3820.16
PM34200,O34076,2024-09-08,UPI,Failed,206.17
PM34201,O27619,2022-11-20,Card,Failed,3176.94
PM34202,O40988,2023-11-28,COD,Failed,4616.05
PM34203,O22818,2024-11-13,Card,Failed,4389.86
PM34204,O21625,2025-07-10,Card,Paid,4443.12
PM34205,O18045,2022-09-29,UPI,Paid,3437.04
PM34206,O30330,2022-10-17,COD,Paid,3606.72
PM34207,O12977,2021-12-10,UPI,Paid,4188.6
PM34208,O16613,2024-03-19,Card,Paid,3734.06
PM34209,O38684,2021-04-03,Card,Paid,3193.55
PM34210,O6872,2024-10-14,COD,Paid,2387.54
PM34211,O2230,2022-04-19,UPI,Paid,1828.78
PM34212,O11895,2022-07-09,UPI,Paid,173.37
PM34213,O36387,2021-06-01,Card,Paid,1676.43
PM34214,O21439,2021-06-17,Card,Failed,3769.05
PM34215,O37546,2020-02-15,UPI,Paid,1378.29
PM34216,O9395,2024-12-14,UPI,Paid,786.04
PM34217,O39071,2020-09-07,COD,Paid,1788.48
PM34218,O11002,2025-05-04,Card,Failed,1722.41
PM34219,O34872,2022-11-12,UPI,Paid,1454.33
PM34220,O9368,2022-08-21,UPI,Failed,3332.14
PM34221,O3729,2020-02-27,COD,Failed,3293.42
PM34222,O3847,2021-05-13,UPI,Paid,2021.92
PM34223,O21358,2024-01-11,COD,Paid,2096.38
PM34224,O27505,2023-03-27,Card,Paid,248.0
PM34225,O13048,2024-01-28,Card,Paid,1476.1
PM34226,O25477,2020-06-11,Card,Failed,2558.37
PM34227,O1388,2025-07-22,UPI,Paid,2088.31
PM34228,O35692,2021-09-18,UPI,Paid,3236.56
PM34229,O11828,2021-03-11,Card,Paid,733.17
PM34230,O6220,2021-04-02,UPI,Failed,2425.78
PM34231,O6952,2020-05-27,UPI,Paid,1198.02
PM34232,O23905,2025-09-09,Card,Failed,2610.06
PM34233,O28399,2023-12-15,UPI,Failed,2607.6
PM34234,O16071,2024-06-19,UPI,Paid,1038.13
PM34235,O3549,2024-06-04,Card,Failed,4496.36
PM34236,O9380,2023-05-20,UPI,Paid,2651.01
PM34237,O19318,2025-02-09,Card,Failed,396.48
PM34238,O38825,2024-07-22,UPI,Paid,3959.3
PM34239,O5761,2023-07-04,Card,Paid,2594.89
PM34240,O3874,2025-08-18,UPI,Paid,2554.19
PM34241,O35725,2020-06-05,UPI,Paid,4738.46
PM34242,O31904,2023-08-12,Card,Paid,2109.35
PM34243,O10516,2023-10-13,COD,Paid,1482.97
PM34244,O36448,2024-03-05,Card,Paid,201.13
PM34245,O40259,2023-09-02,Card,Paid,165.49
PM34246,O35015,2024-01-09,Card,Failed,4252.51
PM34247,O21480,2025-11-21,Card,Paid,4491.62
PM34248,O26505,2025-01-03,Card,Paid,3952.53
PM34249,O38673,2024-03-16,Card,Paid,4446.23
PM34250,O33042,2023-06-08,UPI,Paid,4775.78
PM34251,O34706,2022-06-16,COD,Paid,2086.47
PM34252,O16295,2023-01-21,UPI,Paid,3326.62
PM34253,O15599,2025-05-06,Card,Failed,4819.68
PM34254,O2594,2025-03-12,UPI,Failed,64.23
PM34255,O18054,2021-06-10,COD,Paid,3206.78
PM34256,O18611,2022-03-22,UPI,Failed,4070.14
PM34257,O5365,2023-01-18,UPI,Paid,154.23
PM34258,O25867,2024-08-21,UPI,Paid,3887.75
PM34259,O7289,2021-03-10,Card,Paid,89.06
PM34260,O40326,2020-10-14,UPI,Paid,772.75
PM34261,O40784,2023-01-21,COD,Paid,563.61
PM34262,O15093,2024-08-26,UPI,Failed,4802.71
PM34263,O19003,2020-10-12,UPI,Failed,4367.49
PM34264,O24105,2020-11-29,Card,Failed,2825.78
PM34265,O27833,2022-03-25,Card,Failed,1495.55
PM34266,O37452,2025-07-16,UPI,Failed,1851.66
PM34267,O5273,2023-07-28,Card,Paid,3093.47
PM34268,O22442,2021-07-30,UPI,Paid,406.42
PM34269,O31881,2022-07-08,Card,Failed,401.92
PM34270,O22658,2020-04-30,Card,Paid,4806.6
PM34271,O13437,2025-11-25,Card,Paid,3576.74
PM34272,O6992,2022-03-13,UPI,Paid,1322.94
PM34273,O25742,2024-01-18,UPI,Paid,3758.19
PM34274,O22337,2021-10-18,UPI,Paid,2612.91
PM34275,O38286,2024-08-10,UPI,Failed,1753.59
PM34276,O20151,2025-04-28,UPI,Paid,4849.57
PM34277,O14401,2025-11-18,Card,Paid,3468.23
PM34278,O30850,2025-01-30,COD,Failed,2017.61
PM34279,O27202,2020-02-07,UPI,Paid,2651.82
PM34280,O30098,2021-03-18,COD,Paid,394.47
PM34281,O1952,2021-08-27,COD,Paid,2285.41
PM34282,O37460,2024-05-01,Card,Paid,458.25
PM34283,O2391,2021-11-07,UPI,Paid,3061.26
PM34284,O15913,2025-08-25,UPI,Failed,473.95
PM34285,O8702,2020-05-04,Card,Paid,4909.8
PM34286,O32200,2023-06-09,UPI,Failed,1713.71
PM34287,O11581,2023-07-26,COD,Paid,2033.02
PM34288,O11115,2020-06-29,Card,Paid,3002.16
PM34289,O6046,2025-05-14,COD,Failed,1264.86
PM34290,O26884,2020-12-15,UPI,Paid,3807.69
PM34291,O7326,2020-12-03,Card,Paid,550.46
PM34292,O15874,2022-01-20,COD,Failed,894.96
PM34293,O25704,2022-02-15,UPI,Paid,4017.31
PM34294,O5837,2020-01-23,Card,Paid,1781.3
PM34295,O28602,2021-09-30,Card,Paid,1071.5
PM34296,O4029,2022-02-18,UPI,Paid,1412.7
PM34297,O38597,2025-12-18,Card,Failed,666.4
PM34298,O4854,2020-09-25,COD,Paid,3652.98
PM34299,O40084,2020-03-22,Card,Failed,1781.83
PM34300,O13610,2023-11-18,UPI,Failed,3431.49
PM34301,O38930,2023-07-23,UPI,Paid,2252.04
PM34302,O36323,2025-02-27,UPI,Failed,731.37
PM34303,O20760,2025-06-16,Card,Paid,1431.93
PM34304,O34064,2020-05-24,UPI,Paid,1748.18
PM34305,O17620,2023-06-06,Card,Paid,500.29
PM34306,O39650,2022-09-21,Card,Paid,4454.14
PM34307,O24458,2024-07-19,COD,Failed,3430.35
PM34308,O30108,2020-10-08,COD,Failed,2120.76
PM34309,O23492,2022-03-31,Card,Failed,4004.31
PM34310,O21012,2023-01-31,Card,Paid,4270.62
PM34311,O14185,2021-11-06,UPI,Failed,2088.3
PM34312,O17297,2020-07-19,Card,Failed,1049.09
PM34313,O13575,2020-06-13,Card,Failed,2443.12
PM34314,O24338,2023-10-06,UPI,Paid,3382.65
PM34315,O27467,2021-03-06,UPI,Paid,1798.46
PM34316,O10923,2025-07-18,Card,Paid,1094.68
PM34317,O28920,2020-09-26,Card,Failed,4904.86
PM34318,O4472,2022-08-15,Card,Paid,847.16
PM34319,O18777,2022-10-07,Card,Failed,3653.68
PM34320,O10523,2025-05-26,Card,Paid,2126.87
PM34321,O19577,2024-06-19,Card,Failed,4058.13
PM34322,O27089,2021-07-27,COD,Failed,3103.86
PM34323,O29941,2023-04-30,UPI,Paid,822.75
PM34324,O15420,2022-03-03,Card,Failed,4845.08
PM34325,O30319,2020-07-04,UPI,Paid,1125.91
PM34326,O3631,2025-05-27,Card,Failed,2317.15
PM34327,O16125,2024-11-11,UPI,Failed,1529.85
PM34328,O7805,2020-01-20,Card,Paid,2309.47
PM34329,O16188,2025-10-21,UPI,Failed,1541.57
PM34330,O10901,2024-09-28,Card,Failed,972.16
PM34331,O30520,2022-01-26,Card,Paid,1490.47
PM34332,O5941,2020-05-27,Card,Failed,2761.56
PM34333,O33230,2025-12-05,UPI,Paid,3792.15
PM34334,O36082,2023-08-20,Card,Failed,3424.61
PM34335,O34322,2020-12-12,Card,Paid,3728.02
PM34336,O29499,2020-09-24,COD,Failed,1200.91
PM34337,O4947,2020-09-05,UPI,Paid,2971.98
PM34338,O29142,2025-02-21,UPI,Paid,4415.17
PM34339,O24222,2022-10-04,COD,Failed,3781.64
PM34340,O2854,2023-05-09,UPI,Paid,1007.06
PM34341,O34147,2025-09-11,Card,Paid,1303.43
PM34342,O28654,2024-08-28,Card,Paid,2269.9
PM34343,O21046,2025-01-29,Card,Paid,3323.69
PM34344,O35096,2025-04-01,UPI,Paid,4930.7
PM34345,O29023,2023-08-03,Card,Paid,2106.93
PM34346,O8051,2021-01-10,COD,Paid,2985.83
PM34347,O35531,2025-07-13,Card,Paid,2545.1
PM34348,O16633,2023-05-05,UPI,Failed,2897.91
PM34349,O4862,2025-05-04,Card,Paid,4762.58
PM34350,O8029,2021-09-22,UPI,Failed,603.76
PM34351,O27209,2025-08-17,Card,Failed,2023.52
PM34352,O38145,2023-01-26,Card,Paid,1127.25
PM34353,O7739,2024-02-05,COD,Paid,4554.71
PM34354,O23949,2025-09-13,UPI,Paid,1310.09
PM34355,O22089,2024-03-23,Card,Paid,2153.7
PM34356,O35474,2021-01-12,Card,Failed,36.44
PM34357,O17288,2021-01-16,Card,Paid,866.47
PM34358,O4827,2024-05-17,UPI,Failed,4152.73
PM34359,O3704,2025-07-06,UPI,Failed,1462.01
PM34360,O11544,2020-01-08,Card,Failed,1782.49
PM34361,O12214,2023-05-06,Card,Paid,2933.95
PM34362,O32450,2022-06-20,Card,Failed,2954.14
PM34363,O20559,2020-04-26,UPI,Paid,821.48
PM34364,O5586,2021-01-15,Card,Paid,1257.82
PM34365,O8183,2020-05-01,COD,Failed,407.94
PM34366,O24489,2025-11-24,UPI,Paid,1816.69
PM34367,O31960,2025-03-15,COD,Paid,3755.17
PM34368,O16638,2022-06-20,Card,Paid,1330.2
PM34369,O39682,2020-10-28,UPI,Paid,655.58
PM34370,O38006,2021-09-27,COD,Failed,4143.36
PM34371,O35738,2021-06-05,Card,Failed,504.45
PM34372,O8378,2020-12-23,Card,Paid,38.9
PM34373,O4271,2020-07-13,COD,Paid,425.63
PM34374,O12390,2021-01-07,Card,Failed,2490.9
PM34375,O24865,2025-01-01,UPI,Failed,2792.74
PM34376,O34394,2024-07-01,COD,Paid,2598.28
PM34377,O21120,2025-07-29,UPI,Paid,106.05
PM34378,O23851,2022-08-17,Card,Paid,2778.89
PM34379,O7882,2025-01-21,Card,Paid,1272.62
PM34380,O11929,2021-03-16,UPI,Paid,3168.79
PM34381,O14825,2025-12-01,Card,Paid,2592.97
PM34382,O11353,2024-09-29,UPI,Paid,4288.77
PM34383,O12227,2022-04-20,COD,Paid,1963.11
PM34384,O25578,2020-01-30,Card,Paid,1667.52
PM34385,O13908,2020-07-06,Card,Failed,3623.47
PM34386,O40773,2025-07-25,UPI,Paid,4291.39
PM34387,O14985,2021-01-31,UPI,Paid,563.44
PM34388,O35137,2021-07-17,Card,Paid,1587.12
PM34389,O12891,2025-10-01,COD,Paid,4995.08
PM34390,O21719,2020-02-17,UPI,Failed,818.99
PM34391,O31872,2023-01-06,COD,Paid,2709.7
PM34392,O40090,2023-12-22,UPI,Paid,895.23
PM34393,O8782,2021-12-29,UPI,Paid,3852.31
PM34394,O19792,2021-07-31,Card,Failed,2332.86
PM34395,O27141,2023-08-01,UPI,Paid,3502.11
PM34396,O9861,2025-04-03,UPI,Failed,1171.88
PM34397,O2965,2022-07-04,Card,Paid,4580.3
PM34398,O39720,2023-01-28,UPI,Paid,4712.62
PM34399,O25124,2023-02-13,Card,Paid,949.61
PM34400,O11499,2022-05-13,Card,Paid,38.66
PM34401,O4770,2021-06-13,UPI,Failed,4209.0
PM34402,O29216,2021-08-01,Card,Paid,1432.6
PM34403,O19579,2022-04-01,UPI,Paid,439.79
PM34404,O8166,2021-10-22,COD,Paid,4522.5
PM34405,O31456,2025-01-04,UPI,Paid,3107.53
PM34406,O11483,2024-04-04,COD,Failed,4750.98
PM34407,O29953,2022-11-16,UPI,Paid,3766.78
PM34408,O27644,2025-06-04,UPI,Paid,4136.75
PM34409,O34550,2025-01-24,UPI,Failed,4679.49
PM34410,O20182,2020-12-01,Card,Failed,3701.77
PM34411,O11564,2022-06-15,COD,Paid,3927.86
PM34412,O11013,2025-08-02,Card,Paid,2749.24
PM34413,O23938,2023-01-21,COD,Paid,3382.42
PM34414,O13800,2021-06-03,UPI,Paid,277.41
PM34415,O7361,2024-03-21,COD,Paid,1931.24
PM34416,O10657,2020-01-12,COD,Paid,4264.28
PM34417,O34639,2025-01-15,Card,Paid,651.31
PM34418,O14793,2022-10-06,COD,Failed,252.26
PM34419,O39628,2024-04-21,UPI,Paid,4346.71
PM34420,O36639,2020-07-20,UPI,Failed,2428.58
PM34421,O22089,2022-03-03,UPI,Failed,2403.57
PM34422,O8108,2023-01-24,COD,Paid,2950.79
PM34423,O14894,2025-10-16,Card,Failed,3882.65
PM34424,O19603,2024-09-28,UPI,Paid,2599.79
PM34425,O15391,2021-06-06,UPI,Failed,2663.49
PM34426,O21175,2020-01-26,UPI,Failed,1603.52
PM34427,O28427,2021-03-22,Card,Paid,3799.23
PM34428,O35915,2024-03-31,UPI,Paid,4701.12
PM34429,O29570,2022-09-21,UPI,Paid,3999.85
PM34430,O19007,2022-03-03,Card,Paid,1437.12
PM34431,O29052,2024-10-12,Card,Paid,4984.41
PM34432,O36564,2025-08-07,UPI,Paid,79.44
PM34433,O3118,2024-09-03,COD,Paid,1806.35
PM34434,O4060,2022-10-24,Card,Failed,4114.77
PM34435,O12323,2025-06-28,UPI,Failed,1969.76
PM34436,O24056,2025-12-15,Card,Failed,2949.29
PM34437,O16417,2023-01-17,UPI,Paid,2560.58
PM34438,O40533,2021-01-23,UPI,Paid,3223.94
PM34439,O11368,2021-01-19,Card,Paid,4955.88
PM34440,O3740,2023-05-24,UPI,Failed,4785.58
PM34441,O13166,2023-06-06,Card,Paid,1996.48
PM34442,O29104,2023-12-25,Card,Failed,3053.69
PM34443,O40701,2020-01-02,UPI,Paid,2557.9
PM34444,O2994,2020-04-20,COD,Paid,2275.08
PM34445,O4405,2024-09-12,UPI,Failed,3625.49
PM34446,O20268,2021-07-23,Card,Paid,110.1
PM34447,O2485,2020-02-06,Card,Paid,2015.66
PM34448,O27290,2023-04-07,Card,Failed,3383.19
PM34449,O17242,2021-03-01,UPI,Failed,4120.16
PM34450,O23957,2020-09-19,UPI,Failed,706.44
PM34451,O16381,2025-04-22,Card,Failed,4539.7
PM34452,O9503,2021-06-26,UPI,Paid,268.53
PM34453,O37383,2025-01-04,UPI,Failed,103.07
PM34454,O15692,2020-03-30,COD,Paid,3131.84
PM34455,O28568,2023-11-13,UPI,Paid,1814.17
PM34456,O4045,2021-02-04,Card,Failed,994.91
PM34457,O20336,2021-11-25,UPI,Paid,465.67
PM34458,O38627,2023-04-14,UPI,Paid,399.51
PM34459,O27474,2024-12-09,UPI,Paid,3455.69
PM34460,O7533,2020-07-04,UPI,Failed,1314.23
PM34461,O5943,2021-04-26,COD,Failed,865.23
PM34462,O32369,2023-12-09,UPI,Paid,4265.83
PM34463,O29211,2023-05-08,UPI,Paid,4206.38
PM34464,O7290,2020-12-15,COD,Paid,4224.32
PM34465,O24200,2020-08-12,Card,Paid,2696.22
PM34466,O10230,2023-03-30,UPI,Failed,3740.05
PM34467,O22692,2020-04-10,UPI,Failed,15.11
PM34468,O32363,2021-12-26,COD,Paid,3815.25
PM34469,O39696,2022-12-28,Card,Failed,856.31
PM34470,O19851,2023-06-03,UPI,Paid,2029.12
PM34471,O17026,2020-02-01,UPI,Failed,4358.73
PM34472,O30154,2023-04-11,Card,Failed,2428.2
PM34473,O33682,2022-05-08,UPI,Paid,2169.32
PM34474,O37228,2023-12-21,Card,Failed,4188.3
PM34475,O10467,2022-04-08,COD,Paid,3699.12
PM34476,O35627,2021-03-30,Card,Failed,846.99
PM34477,O6187,2020-02-27,UPI,Paid,787.7
PM34478,O4186,2024-02-14,UPI,Failed,2048.61
PM34479,O3585,2025-03-20,Card,Paid,983.14
PM34480,O5443,2024-06-26,COD,Failed,4562.83
PM34481,O17307,2022-05-20,Card,Paid,619.59
PM34482,O22362,2024-01-26,Card,Paid,2733.02
PM34483,O21095,2024-11-26,Card,Failed,2303.52
PM34484,O22077,2022-07-24,Card,Paid,4501.9
PM34485,O38026,2023-09-28,Card,Paid,2353.73
PM34486,O22581,2023-08-14,Card,Paid,2209.1
PM34487,O14148,2020-09-19,UPI,Failed,1569.03
PM34488,O11903,2024-07-18,COD,Failed,1445.7
PM34489,O37769,2023-09-23,Card,Paid,659.54
PM34490,O21141,2020-01-03,Card,Paid,4863.77
PM34491,O7022,2020-05-29,Card,Paid,557.65
PM34492,O35879,2025-06-14,Card,Paid,58.2
PM34493,O4004,2021-02-03,UPI,Failed,1998.87
PM34494,O23234,2023-11-23,Card,Paid,1155.85
PM34495,O5389,2020-07-30,UPI,Paid,1351.54
PM34496,O32392,2024-10-01,UPI,Paid,4314.32
PM34497,O34388,2024-11-24,Card,Failed,4720.72
PM34498,O22621,2021-03-01,COD,Paid,654.46
PM34499,O28809,2022-03-22,UPI,Paid,3210.06
PM34500,O35750,2024-09-02,UPI,Paid,1339.62
PM34501,O26479,2023-12-03,UPI,Paid,1131.39
PM34502,O13035,2025-09-25,Card,Failed,3855.6
PM34503,O37180,2024-10-14,UPI,Paid,2247.41
PM34504,O40152,2024-10-17,Card,Paid,1722.44
PM34505,O18581,2023-03-21,COD,Paid,1427.31
PM34506,O37490,2023-01-08,COD,Paid,730.66
PM34507,O7836,2025-10-13,Card,Paid,478.44
PM34508,O35307,2024-06-26,UPI,Paid,1694.44
PM34509,O17621,2024-04-17,UPI,Paid,4235.87
PM34510,O30876,2025-04-16,UPI,Failed,4650.06
PM34511,O38658,2022-05-13,UPI,Paid,617.42
PM34512,O17534,2023-12-24,UPI,Failed,1129.02
PM34513,O9757,2025-11-07,Card,Failed,606.22
PM34514,O8447,2021-01-13,Card,Failed,411.36
PM34515,O32643,2022-08-26,COD,Paid,2015.37
PM34516,O32656,2021-11-11,Card,Paid,2933.4
PM34517,O25180,2022-10-16,UPI,Failed,4819.65
PM34518,O22500,2025-10-15,UPI,Paid,1380.14
PM34519,O39767,2022-03-16,Card,Paid,4842.19
PM34520,O5472,2021-09-18,Card,Paid,2657.39
PM34521,O30555,2022-06-27,UPI,Paid,3278.67
PM34522,O13200,2022-07-25,UPI,Paid,2773.43
PM34523,O15335,2025-06-28,UPI,Paid,3655.4
PM34524,O1794,2023-04-14,Card,Paid,4355.66
PM34525,O39376,2021-08-02,Card,Paid,3664.1
PM34526,O29643,2021-01-30,UPI,Paid,2170.49
PM34527,O38998,2023-12-14,Card,Failed,4565.59
PM34528,O16412,2022-11-26,COD,Paid,4174.26
PM34529,O19610,2021-07-15,UPI,Paid,1124.15
PM34530,O16541,2020-05-03,Card,Paid,1070.93
PM34531,O5980,2024-08-06,Card,Paid,4992.35
PM34532,O14185,2023-05-16,UPI,Paid,3925.72
PM34533,O38032,2023-02-18,UPI,Failed,4947.08
PM34534,O37308,2021-11-21,Card,Paid,795.89
PM34535,O34599,2021-08-09,Card,Failed,4137.09
PM34536,O32265,2021-07-10,Card,Paid,4912.0
PM34537,O22214,2023-03-24,Card,Failed,2999.88
PM34538,O31224,2023-02-28,COD,Failed,2043.72
PM34539,O29649,2023-11-30,Card,Paid,4400.45
PM34540,O20482,2023-10-11,Card,Paid,1072.36
PM34541,O29484,2025-11-20,Card,Paid,4054.41
PM34542,O5310,2022-08-30,Card,Failed,2539.7
PM34543,O10164,2024-05-06,UPI,Failed,4289.96
PM34544,O4894,2024-05-29,Card,Failed,2998.25
PM34545,O30355,2020-12-09,UPI,Paid,2489.43
PM34546,O5163,2021-05-29,COD,Paid,4861.17
PM34547,O14606,2022-07-30,Card,Paid,3294.69
PM34548,O19313,2024-12-03,COD,Paid,2698.11
PM34549,O40284,2020-12-18,Card,Failed,4922.26
PM34550,O17086,2025-01-19,UPI,Paid,2792.89
PM34551,O5870,2024-02-27,UPI,Failed,4493.12
PM34552,O15447,2024-07-09,Card,Failed,4057.2
PM34553,O30218,2021-10-26,COD,Paid,4436.81
PM34554,O8280,2023-12-01,UPI,Failed,4894.11
PM34555,O13097,2021-08-23,UPI,Failed,747.19
PM34556,O9080,2021-02-15,Card,Paid,4118.09
PM34557,O7639,2025-03-10,COD,Failed,1498.65
PM34558,O5002,2021-01-02,UPI,Paid,2119.75
PM34559,O30353,2022-02-19,UPI,Paid,172.27
PM34560,O27352,2024-04-17,UPI,Paid,3902.23
PM34561,O34062,2020-10-30,Card,Failed,1242.4
PM34562,O37448,2021-04-06,Card,Paid,3323.87
PM34563,O14635,2020-09-29,Card,Paid,4934.89
PM34564,O8470,2022-06-28,Card,Failed,2022.44
PM34565,O15628,2020-06-13,UPI,Failed,1399.01
PM34566,O37693,2025-12-08,COD,Paid,2012.96
PM34567,O38392,2023-03-11,UPI,Paid,4079.82
PM34568,O38788,2025-06-23,COD,Failed,2631.3
PM34569,O21782,2021-04-19,UPI,Paid,4648.34
PM34570,O23808,2024-10-18,Card,Paid,4588.65
PM34571,O7073,2025-04-14,Card,Paid,3451.98
PM34572,O40652,2023-12-16,UPI,Failed,4971.54
PM34573,O6687,2020-07-15,UPI,Failed,2956.84
PM34574,O16630,2020-05-08,UPI,Paid,4302.28
PM34575,O1379,2025-04-20,Card,Paid,4204.65
PM34576,O28714,2021-04-09,UPI,Failed,2001.31
PM34577,O37902,2024-02-04,COD,Paid,846.16
PM34578,O31120,2021-03-06,Card,Paid,2643.21
PM34579,O5854,2020-10-28,Card,Failed,1871.71
PM34580,O11170,2023-10-29,UPI,Paid,3323.23
PM34581,O16309,2023-02-19,Card,Paid,485.87
PM34582,O5439,2021-05-21,COD,Paid,366.35
PM34583,O16069,2022-09-30,Card,Failed,960.97
PM34584,O24348,2025-05-12,UPI,Paid,1197.76
PM34585,O10526,2024-07-10,UPI,Paid,3837.75
PM34586,O5592,2021-03-15,UPI,Paid,4793.33
PM34587,O23158,2022-01-21,Card,Paid,2102.6
PM34588,O37764,2021-03-05,Card,Failed,499.39
PM34589,O29422,2024-08-13,Card,Paid,3346.21
PM34590,O16050,2021-10-19,COD,Failed,3727.75
PM34591,O40196,2025-05-16,Card,Paid,4723.12
PM34592,O20926,2023-12-15,UPI,Paid,2876.35
PM34593,O3951,2021-07-10,COD,Failed,4004.39
PM34594,O34075,2020-06-18,COD,Paid,368.65
PM34595,O12287,2020-10-13,COD,Paid,297.79
PM34596,O5529,2022-02-03,Card,Paid,2576.63
PM34597,O12938,2023-07-02,UPI,Paid,2284.58
PM34598,O33529,2023-03-21,UPI,Paid,104.68
PM34599,O6638,2022-01-22,UPI,Paid,2737.74
PM34600,O10571,2020-08-02,UPI,Failed,4257.48
PM34601,O9751,2024-11-27,COD,Paid,4139.34
PM34602,O1831,2025-04-18,UPI,Paid,2669.49
PM34603,O3285,2024-01-13,UPI,Paid,4625.19
PM34604,O1897,2022-08-02,UPI,Failed,3595.81
PM34605,O4538,2024-06-07,COD,Failed,320.54
PM34606,O27098,2022-09-01,Card,Paid,2392.21
PM34607,O21510,2024-05-16,UPI,Failed,3459.79
PM34608,O13666,2022-07-21,COD,Paid,2574.31
PM34609,O12117,2022-03-03,Card,Paid,4605.72
PM34610,O31087,2023-03-30,COD,Paid,3140.86
PM34611,O12268,2022-06-01,COD,Paid,719.98
PM34612,O1948,2020-02-23,COD,Paid,30.08
PM34613,O32686,2024-06-04,Card,Failed,4269.39
PM34614,O13785,2025-08-24,UPI,Paid,4655.75
PM34615,O39585,2025-03-09,Card,Failed,2925.14
PM34616,O21416,2025-03-02,UPI,Paid,600.85
PM34617,O12718,2022-10-14,COD,Paid,762.87
PM34618,O32423,2023-09-30,Card,Paid,3449.92
PM34619,O1462,2025-02-06,UPI,Paid,177.47
PM34620,O36051,2023-05-24,COD,Failed,605.01
PM34621,O21150,2025-04-18,COD,Paid,4819.83
PM34622,O12641,2022-09-22,Card,Failed,2309.52
PM34623,O4020,2021-03-27,Card,Failed,537.33
PM34624,O10551,2025-02-17,Card,Failed,1637.86
PM34625,O6553,2025-06-21,UPI,Failed,412.4
PM34626,O18943,2020-11-30,UPI,Paid,3128.92
PM34627,O25947,2024-12-09,UPI,Failed,4363.29
PM34628,O27179,2021-08-08,Card,Paid,2911.95
PM34629,O15154,2020-08-04,Card,Failed,2392.24
PM34630,O14692,2025-10-14,Card,Paid,1253.09
PM34631,O2481,2025-03-22,Card,Paid,4977.94
PM34632,O31343,2021-09-15,UPI,Failed,3429.12
PM34633,O27351,2020-07-18,COD,Paid,4677.96
PM34634,O17290,2021-03-08,COD,Paid,2273.61
PM34635,O37962,2024-04-13,Card,Paid,470.95
PM34636,O28356,2020-07-15,Card,Failed,1268.17
PM34637,O10718,2020-06-29,UPI,Paid,4654.31
PM34638,O3936,2024-05-03,UPI,Paid,223.29
PM34639,O31557,2021-07-02,Card,Failed,4933.59
PM34640,O17502,2020-02-18,UPI,Paid,4199.83
PM34641,O37038,2021-08-09,Card,Paid,2458.13
PM34642,O9770,2023-04-08,UPI,Failed,4424.41
PM34643,O39036,2024-03-05,Card,Paid,2285.76
PM34644,O22708,2021-02-24,Card,Paid,4504.44
PM34645,O36848,2020-03-02,Card,Paid,2456.98
PM34646,O28334,2025-12-22,COD,Paid,2088.47
PM34647,O9808,2022-10-09,Card,Failed,1848.41
PM34648,O10202,2022-07-14,UPI,Paid,730.32
PM34649,O35420,2021-09-21,COD,Failed,4781.93
PM34650,O39115,2025-11-15,Card,Paid,3565.99
PM34651,O11516,2025-06-02,COD,Paid,4707.82
PM34652,O6290,2021-10-30,UPI,Paid,2320.35
PM34653,O13913,2021-12-20,Card,Paid,4639.46
PM34654,O8218,2024-04-30,COD,Paid,2991.62
PM34655,O27454,2025-09-01,COD,Paid,2811.4
