Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount
R30341,O31097,P19894,2023-03-16,Damaged,8.97
R30342,O10227,P16744,2023-12-23,Late,59.04
R30343,O22043,P16240,2024-01-14,Late,183.74
R30344,O39100,P11405,2024-07-14,Damaged,449.37
R30345,O21582,P23196,2022-03-18,Damaged,274.48
R30346,O1558,P18906,2024-11-14,Wrong Item,56.36
R30347,O22141,P35813,2021-01-26,Damaged,123.08
R30348,O27643,P29886,2024-11-06,Late,228.19
R30349,O14398,P18793,2024-11-08,Late,491.42
R30350,O27832,P6686,2025-07-04,Damaged,91.42
R30351,O37375,P39435,2020-05-19,Damaged,462.2
R30352,O7620,P20902,2020-06-10,Damaged,499.85
R30353,O26923,P13455,2020-06-10,Damaged,52.09
R30354,O11332,P37817,2024-02-20,Wrong Item,353.3
R30355,O34794,P38755,2024-11-09,Damaged,364.98
R30356,O17538,P12227,2024-03-03,Wrong Item,221.8
R30357,O8742,P20037,2021-06-25,Wrong Item,283.81
R30358,O15819,P13112,2021-11-17,Damaged,91.29
R30359,O16892,P25290,2025-03-26,Damaged,373.2
R30360,O5947,P18020,2020-07-20,Damaged,497.31
R30361,O10331,P17312,2022-01-13,Damaged,302.6
R30362,O7757,P4251,2024-11-15,Damaged,250.87
R30363,O9384,P15901,2022-10-07,Damaged,250.88
R30364,O31977,P38843,2023-09-28,Wrong Item,16.51
R30365,O24596,P34312,2020-12-06,Damaged,220.15
R30366,O27720,P22196,2022-12-09,Wrong Item,222.97
R30367,O24938,P25188,2025-06-27,Damaged,198.39
R30368,O28807,P21453,2022-04-04,Wrong Item,31.03
R30369,O16619,P40755,2022-08-31,Wrong Item,481.63
R30370,O31607,P8632,2021-03-14,Wrong Item,68.69
R30371,O13454,P29680,2020-06-15,Damaged,222.07
R30372,O5224,P25823,2025-10-05,Late,496.37
R30373,O14511,P36532,2020-02-02,Damaged,426.91
R30374,O35767,P19500,2023-11-01,Wrong Item,12.38
R30375,O15914,P11086,2020-07-28,Damaged,252.06
R30376,O3774,P34970,2020-01-16,Damaged,58.46
R30377,O5460,P22864,2021-10-01,Damaged,63.3
R30378,O12334,P27863,2022-05-15,Damaged,248.3
R30379,O19847,P29395,2025-11-17,Damaged,441.2
R30380,O27019,P10120,2023-04-13,Wrong Item,401.05
R30381,O35815,P9165,2022-11-25,Damaged,203.02
R30382,O7483,P5427,2021-04-26,Late,111.21
R30383,O38775,P11539,2022-09-05,Damaged,298.38
R30384,O10843,P37809,2022-08-14,Damaged,19.88
R30385,O17585,P13960,2025-07-29,Late,288.68
R30386,O33135,P26984,2024-01-04,Wrong Item,462.06
R30387,O10968,P2470,2023-01-15,Damaged,406.59
R30388,O26019,P32870,2023-01-23,Damaged,174.29
R30389,O9769,P27642,2023-06-29,Damaged,393.42
R30390,O26845,P38290,2025-02-18,Late,78.43
R30391,O19111,P19751,2020-03-10,Damaged,185.69
R30392,O23691,P18391,2020-01-13,Damaged,438.67
R30393,O1108,P12637,2025-05-13,Wrong Item,73.52
R30394,O33134,P31930,2024-01-11,Late,162.06
R30395,O13625,P28255,2021-04-19,Wrong Item,25.98
R30396,O40238,P38705,2021-05-23,Damaged,352.9
R30397,O40904,P26362,2024-03-26,Wrong Item,159.01
R30398,O12680,P29085,2025-08-18,Damaged,75.24
R30399,O8768,P20477,2024-05-05,Wrong Item,282.08
R30400,O1321,P3785,2024-04-05,Wrong Item,27.44
R30401,O6849,P2975,2025-11-07,Wrong Item,416.69
R30402,O35054,P6710,2020-03-06,Wrong Item,122.21
R30403,O19258,P17830,2020-02-29,Damaged,388.81
R30404,O21348,P27249,2023-11-27,Wrong Item,54.04
R30405,O10322,P7889,2024-08-06,Damaged,451.54
R30406,O14939,P24806,2021-10-21,Damaged,12.06
R30407,O8147,P1169,2025-11-06,Damaged,341.93
R30408,O6810,P14066,2020-08-09,Wrong Item,365.9
R30409,O13043,P4332,2023-12-25,Late,453.47
R30410,O8345,P8953,2024-02-06,Damaged,353.08
R30411,O1328,P36033,2020-11-04,Wrong Item,388.75
R30412,O1523,P28377,2020-05-17,Damaged,196.07
R30413,O14598,P22952,2022-05-05,Late,431.51
R30414,O26943,P19685,2024-01-07,Damaged,200.38
R30415,O16966,P15421,2021-06-23,Damaged,6.29
R30416,O13110,P34698,2023-11-06,Wrong Item,92.6
R30417,O29003,P8863,2025-01-29,Damaged,115.92
R30418,O14424,P39088,2022-09-21,Damaged,261.76
R30419,O15131,P40324,2023-09-28,Damaged,204.52
R30420,O14509,P3982,2024-01-19,Damaged,193.29
R30421,O24226,P10547,2021-10-27,Damaged,249.52
R30422,O27450,P6814,2020-02-05,Damaged,355.9
R30423,O37987,P34962,2020-12-11,Late,382.7
R30424,O36167,P20579,2024-08-14,Late,342.19
R30425,O28480,P1995,2021-03-11,Damaged,47.19
R30426,O4824,P11674,2024-01-23,Wrong Item,436.89
R30427,O32749,P39980,2025-06-07,Wrong Item,476.26
R30428,O11069,P3703,2023-03-16,Damaged,343.77
R30429,O14598,P13139,2023-05-03,Damaged,74.66
R30430,O13665,P39212,2023-02-27,Damaged,176.0
R30431,O8531,P29066,2023-05-05,Damaged,314.91
R30432,O1065,P7290,2023-11-16,Damaged,302.23
R30433,O24768,P21803,2024-12-10,Damaged,371.37
R30434,O10620,P34193,2025-07-09,Late,440.29
R30435,O25843,P19778,2021-12-29,Damaged,485.44
R30436,O25709,P32488,2021-05-03,Late,377.74
R30437,O24350,P31495,2023-01-22,Damaged,237.32
R30438,O11565,P18527,2023-05-30,Late,40.86
R30439,O38720,P30248,2022-12-29,Late,79.2
R30440,O20653,P35502,2022-01-15,Late,237.99
R30441,O21693,P7875,2024-05-18,Wrong Item,222.93
R30442,O27355,P16936,2024-05-23,Damaged,339.86
R30443,O22601,P15899,2020-03-27,Damaged,277.1
R30444,O27012,P27997,2020-09-29,Damaged,262.19
R30445,O6518,P13345,2024-05-03,Damaged,342.14
R30446,O34952,P40058,2022-06-14,Wrong Item,315.74
R30447,O19507,P19046,2024-07-03,Wrong Item,172.86
R30448,O15079,P3179,2020-01-03,Wrong Item,109.63
R30449,O3051,P29705,2024-09-17,Damaged,102.39
R30450,O8324,P25636,2020-11-30,Damaged,357.91
R30451,O22514,P26288,2022-05-01,Damaged,337.37
R30452,O38223,P40993,2025-02-18,Damaged,327.51
R30453,O24668,P3009,2024-01-02,Wrong Item,176.1
R30454,O25859,P16084,2023-05-22,Damaged,314.74
R30455,O22736,P20825,2022-03-18,Damaged,392.83
R30456,O11153,P18405,2024-01-30,Late,295.19
R30457,O39564,P12011,2024-02-21,Damaged,409.97
R30458,O24745,P12494,2021-07-08,Damaged,62.98
R30459,O26800,P26966,2025-02-14,Wrong Item,110.64
R30460,O9141,P29241,2020-08-08,Late,235.83
R30461,O3477,P35340,2025-01-08,Damaged,237.66
R30462,O34292,P16782,2021-05-25,Wrong Item,21.24
R30463,O16625,P24150,2021-05-29,Wrong Item,146.63
R30464,O36827,P16003,2021-07-07,Damaged,195.3
R30465,O37511,P34021,2023-11-28,Late,274.89
R30466,O14236,P29051,2021-02-12,Damaged,95.58
R30467,O14162,P26920,2020-12-09,Late,499.34
R30468,O8097,P27013,2020-03-03,Wrong Item,262.38
R30469,O10185,P20454,2025-05-07,Wrong Item,427.37
R30470,O2901,P5078,2024-10-12,Damaged,285.89
R30471,O23999,P8463,2023-03-24,Late,448.27
R30472,O10315,P25422,2024-07-27,Late,228.96
R30473,O35939,P1604,2022-06-23,Wrong Item,342.87
R30474,O31275,P1663,2020-09-05,Damaged,281.26
R30475,O17370,P18529,2021-11-03,Wrong Item,227.53
R30476,O39465,P13191,2022-04-24,Wrong Item,161.41
R30477,O1042,P20661,2020-08-31,Damaged,289.89
R30478,O37654,P36979,2021-02-26,Late,489.48
R30479,O16266,P19745,2020-06-04,Damaged,207.28
R30480,O4841,P27654,2021-01-31,Damaged,470.95
R30481,O36668,P31428,2021-02-08,Damaged,260.22
R30482,O20028,P30754,2025-10-23,Late,269.94
R30483,O33435,P37213,2024-12-04,Damaged,18.52
R30484,O6741,P31576,2025-07-03,Damaged,285.48
R30485,O6474,P27973,2020-04-22,Wrong Item,248.96
R30486,O25165,P27182,2021-03-07,Late,124.05
R30487,O18512,P27281,2021-01-18,Late,297.58
R30488,O25035,P24605,2022-04-21,Wrong Item,489.24
R30489,O10088,P14429,2021-07-10,Late,248.87
R30490,O26848,P19051,2025-09-28,Wrong Item,410.36
R30491,O18327,P38912,2022-09-05,Damaged,215.95
R30492,O21342,P2335,2024-08-06,Late,92.23
R30493,O13587,P15678,2020-11-18,Late,313.08
R30494,O7090,P18475,2025-11-21,Wrong Item,453.03
R30495,O27774,P38851,2025-12-30,Wrong Item,48.52
R30496,O23002,P1215,2021-04-29,Wrong Item,405.94
R30497,O25025,P5548,2023-09-06,Damaged,288.08
R30498,O29167,P15172,2020-12-28,Wrong Item,167.29
R30499,O37781,P7109,2020-02-23,Wrong Item,45.19
R30500,O29818,P33098,2025-02-19,Late,239.62
R30501,O33329,P20552,2024-06-25,Wrong Item,225.6
R30502,O3419,P22447,2022-08-11,Wrong Item,273.52
R30503,O8873,P24531,2021-10-07,Damaged,229.03
R30504,O29400,P6931,2022-05-05,Damaged,368.26
R30505,O5279,P26066,2021-04-19,Damaged,314.41
R30506,O37882,P21689,2020-04-27,Damaged,495.38
R30507,O2180,P40749,2022-01-17,Damaged,379.49
R30508,O2952,P24371,2023-12-16,Damaged,35.83
R30509,O39445,P35819,2021-12-29,Damaged,456.32
R30510,O17131,P4720,2020-03-04,Late,91.2
R30511,O20561,P26411,2022-07-09,Late,419.7
R30512,O29341,P3962,2023-11-12,Late,412.23
R30513,O18356,P38987,2025-10-14,Late,262.18
R30514,O13428,P23135,2020-11-25,Damaged,476.2
R30515,O2052,P7978,2025-01-26,Damaged,34.59
R30516,O26893,P7818,2021-09-16,Damaged,297.49
R30517,O17372,P28018,2023-11-23,Damaged,126.54
R30518,O17964,P7426,2020-11-09,Wrong Item,273.22
R30519,O1947,P26221,2022-03-25,Damaged,120.67
R30520,O18372,P14940,2025-09-25,Wrong Item,483.87
R30521,O2701,P2849,2020-04-09,Wrong Item,351.29
R30522,O8128,P18519,2024-02-21,Wrong Item,244.75
R30523,O13812,P18478,2024-08-02,Damaged,47.86
R30524,O26699,P3014,2020-07-01,Damaged,380.09
R30525,O30759,P30994,2022-05-24,Damaged,215.91
R30526,O28078,P27299,2025-11-02,Late,67.45
R30527,O33725,P9373,2021-07-12,Wrong Item,59.01
R30528,O1859,P14129,2023-06-16,Damaged,9.97
R30529,O33467,P9820,2024-06-19,Late,378.37
R30530,O26148,P28893,2020-04-14,Late,410.16
R30531,O27359,P40214,2021-03-16,Damaged,201.16
R30532,O14953,P35244,2025-05-11,Damaged,336.79
R30533,O10848,P36668,2024-06-03,Late,415.97
R30534,O4881,P15416,2022-02-16,Late,457.94
R30535,O30994,P19986,2022-01-12,Damaged,459.86
R30536,O2507,P29507,2025-10-21,Late,395.0
R30537,O14319,P9672,2020-12-28,Late,172.37
R30538,O31744,P3898,2021-05-09,Damaged,158.96
R30539,O27394,P22545,2022-06-27,Wrong Item,363.88
R30540,O1844,P12855,2021-06-02,Damaged,43.47
R30541,O36614,P26120,2023-12-01,Damaged,200.71
R30542,O11274,P27370,2024-07-08,Damaged,443.07
R30543,O34735,P3852,2022-04-03,Damaged,76.77
R30544,O17982,P39843,2024-07-06,Damaged,363.09
R30545,O35667,P9354,2022-12-09,Damaged,195.5
R30546,O35747,P5666,2021-06-13,Late,95.64
R30547,O14080,P17435,2021-10-28,Late,451.86
R30548,O40734,P11386,2025-01-14,Late,229.45
R30549,O3371,P23426,2022-08-13,Wrong Item,237.87
R30550,O31816,P38943,2020-10-16,Late,425.33
R30551,O32541,P22112,2021-06-08,Damaged,86.46
R30552,O33076,P26692,2020-11-06,Damaged,439.71
R30553,O37998,P22142,2025-12-11,Wrong Item,128.92
R30554,O39485,P1099,2022-07-27,Damaged,435.35
R30555,O3885,P5286,2021-04-19,Damaged,460.42
R30556,O35270,P21714,2024-10-28,Late,94.28
R30557,O16567,P27139,2022-07-02,Wrong Item,155.13
R30558,O14849,P3903,2020-02-07,Late,78.98
R30559,O35834,P18723,2022-03-24,Damaged,229.42
R30560,O23337,P11523,2022-01-08,Damaged,285.77
R30561,O40064,P29924,2023-07-23,Damaged,111.74
R30562,O38958,P6071,2024-08-08,Damaged,319.46
R30563,O31873,P21910,2023-05-29,Wrong Item,451.43
R30564,O5030,P35159,2021-04-11,Wrong Item,203.15
R30565,O2589,P27001,2020-04-20,Damaged,104.69
R30566,O8428,P22348,2021-06-04,Damaged,420.9
R30567,O39754,P15386,2023-02-28,Late,289.7
R30568,O8584,P36761,2025-03-15,Late,418.24
R30569,O24867,P30616,2025-12-13,Damaged,459.83
R30570,O11402,P33846,2021-08-27,Damaged,474.68
R30571,O5349,P9467,2022-03-12,Damaged,371.8
R30572,O22876,P16382,2024-10-26,Damaged,307.08
R30573,O10968,P29306,2023-03-25,Wrong Item,120.14
R30574,O8806,P32558,2021-02-26,Damaged,217.05
R30575,O34828,P35485,2021-10-21,Damaged,52.49
R30576,O21962,P24564,2020-09-17,Damaged,260.83
R30577,O34372,P28400,2023-09-23,Damaged,254.24
R30578,O4221,P18149,2020-09-03,Damaged,212.84
R30579,O26844,P38636,2020-10-20,Wrong Item,367.19
R30580,O5849,P34789,2023-06-04,Late,435.79
R30581,O7457,P28058,2024-06-30,Late,457.44
R30582,O23810,P34613,2021-02-23,Late,465.23
R30583,O14706,P19614,2024-11-29,Damaged,88.15
R30584,O13400,P5012,2025-06-11,Wrong Item,412.4
R30585,O12551,P8887,2022-04-23,Late,209.08
R30586,O37197,P18623,2021-07-05,Wrong Item,242.48
R30587,O36552,P13668,2022-01-09,Damaged,252.25
R30588,O6891,P34950,2022-02-21,Damaged,147.86
R30589,O16856,P31451,2023-04-30,Damaged,395.4
R30590,O5708,P8157,2025-02-16,Wrong Item,390.71
R30591,O21694,P38301,2021-06-15,Wrong Item,497.88
R30592,O26231,P4326,2022-04-26,Late,170.41
R30593,O35762,P39189,2024-09-01,Wrong Item,200.95
R30594,O18834,P28021,2024-01-17,Damaged,245.37
R30595,O24220,P31016,2020-12-04,Damaged,260.92
R30596,O18143,P13356,2023-01-16,Late,353.62
R30597,O12276,P30811,2024-10-07,Damaged,382.07
R30598,O37678,P10640,2025-11-25,Wrong Item,473.88
R30599,O15582,P13300,2022-02-10,Late,39.38
R30600,O31301,P19068,2024-08-29,Wrong Item,319.04
R30601,O34710,P34279,2021-02-21,Wrong Item,451.64
R30602,O6175,P11254,2025-12-19,Wrong Item,498.94
R30603,O39141,P39076,2025-04-27,Damaged,147.42
R30604,O26163,P5275,2022-09-28,Wrong Item,22.52
R30605,O21997,P8375,2022-04-26,Wrong Item,81.89
R30606,O36497,P2398,2021-04-02,Damaged,254.63
R30607,O35081,P15076,2022-07-28,Late,360.34
R30608,O10730,P18375,2023-11-01,Late,390.96
R30609,O8541,P37834,2020-11-10,Late,407.05
R30610,O40070,P20300,2022-06-12,Damaged,137.25
R30611,O32542,P28240,2025-01-09,Wrong Item,324.74
R30612,O18942,P7300,2022-11-26,Wrong Item,126.85
R30613,O3006,P25306,2021-07-29,Damaged,273.98
R30614,O1446,P18059,2025-11-24,Wrong Item,15.08
R30615,O37906,P32791,2021-08-05,Damaged,306.09
R30616,O14746,P6813,2020-05-06,Damaged,238.56
R30617,O8828,P35828,2024-04-09,Late,150.08
R30618,O16302,P1343,2025-06-09,Late,325.59
R30619,O8986,P2879,2020-06-19,Damaged,400.43
R30620,O31144,P30227,2025-01-17,Damaged,22.81
R30621,O21427,P28815,2022-08-24,Damaged,225.79
R30622,O24438,P32145,2021-03-07,Late,50.27
R30623,O39496,P3972,2025-12-17,Damaged,419.03
R30624,O32221,P24048,2022-10-01,Late,45.62
R30625,O22572,P28310,2020-11-06,Damaged,266.98
R30626,O30706,P40809,2023-02-03,Damaged,84.42
R30627,O5844,P3430,2023-07-20,Damaged,165.1
R30628,O9711,P36789,2023-06-13,Damaged,152.54
R30629,O15454,P34542,2025-01-31,Late,327.94
R30630,O6355,P16354,2023-05-15,Late,446.5
R30631,O39464,P27774,2021-11-15,Damaged,416.97
R30632,O29368,P38835,2022-11-24,Late,98.88
R30633,O36894,P36745,2025-05-19,Damaged,412.09
R30634,O38712,P37199,2025-06-15,Damaged,396.24
R30635,O39047,P39821,2021-08-17,Damaged,11.91
R30636,O38029,P22330,2023-10-09,Damaged,12.3
R30637,O13854,P38999,2020-02-07,Wrong Item,242.57
R30638,O17933,P4521,2020-10-17,Damaged,354.94
R30639,O25842,P13615,2024-03-20,Damaged,189.41
R30640,O27596,P11205,2022-09-23,Damaged,284.13
R30641,O28983,P7847,2023-08-20,Wrong Item,139.04
R30642,O23089,P30990,2024-02-13,Wrong Item,120.8
R30643,O19969,P39569,2021-07-10,Damaged,181.09
R30644,O5609,P36738,2021-11-22,Damaged,197.64
R30645,O21234,P19742,2024-10-08,Damaged,104.57
R30646,O34619,P25627,2025-10-02,Damaged,316.34
R30647,O21784,P23093,2023-11-15,Damaged,199.0
R30648,O20552,P29301,2025-10-30,Late,278.02
R30649,O31481,P19309,2025-09-15,Late,321.58
R30650,O29241,P8775,2020-03-21,Wrong Item,70.13
R30651,O12070,P34759,2024-03-11,Late,256.28
R30652,O19461,P23376,2021-01-01,Wrong Item,69.41
R30653,O38940,P4641,2021-01-22,Damaged,420.41
R30654,O39612,P14613,2023-12-30,Damaged,207.18
R30655,O20766,P5518,2025-04-19,Late,491.83
R30656,O17506,P8492,2020-04-28,Late,467.39
R30657,O4901,P35616,2021-11-19,Late,163.59
R30658,O24335,P1192,2023-06-15,Wrong Item,316.33
R30659,O5918,P17427,2022-08-04,Wrong Item,40.54
R30660,O28508,P31301,2022-10-23,Wrong Item,152.98
R30661,O31677,P8367,2022-07-22,Wrong Item,428.06
R30662,O21197,P25037,2023-10-12,Damaged,154.98
R30663,O33357,P11353,2022-12-04,Damaged,221.42
R30664,O24360,P9056,2022-05-21,Wrong Item,234.06
R30665,O9357,P9945,2020-08-23,Wrong Item,51.93
R30666,O30399,P20335,2024-10-20,Late,499.26
R30667,O21144,P12829,2023-12-21,Damaged,373.75
R30668,O10077,P11809,2024-05-23,Wrong Item,135.62
R30669,O4595,P29296,2023-03-15,Damaged,428.37
R30670,O36804,P4286,2025-12-12,Late,315.93
R30671,O12486,P6580,2020-05-13,Wrong Item,112.24
R30672,O28120,P25240,2020-01-26,Damaged,52.85
R30673,O10318,P13402,2025-12-12,Damaged,242.8
R30674,O21519,P39884,2024-04-03,Late,215.79
R30675,O14393,P17741,2021-10-27,Damaged,435.7
R30676,O32891,P38649,2022-10-17,Late,364.21
R30677,O5563,P38863,2020-01-08,Wrong Item,388.05
R30678,O7502,P39952,2023-07-01,Damaged,233.91
R30679,O34852,P1462,2025-09-04,Damaged,468.62
R30680,O39168,P40553,2023-06-04,Wrong Item,392.34
R30681,O34173,P3812,2021-09-04,Damaged,433.12
R30682,O31175,P10087,2022-01-10,Damaged,444.66
R30683,O26662,P35706,2022-12-07,Damaged,453.84
R30684,O20016,P2032,2025-03-08,Wrong Item,24.42
R30685,O24228,P39156,2020-06-22,Late,403.91
R30686,O4471,P39754,2025-10-14,Damaged,288.27
R30687,O29401,P21015,2022-06-28,Wrong Item,356.23
R30688,O8542,P4226,2020-05-22,Damaged,488.52
R30689,O13093,P12617,2023-09-19,Damaged,127.03
R30690,O40495,P31978,2023-04-05,Damaged,331.51
R30691,O25776,P30463,2020-02-27,Damaged,391.36
R30692,O15647,P38247,2023-10-19,Damaged,209.8
R30693,O25044,P3469,2022-01-12,Late,325.96
R30694,O13408,P38509,2021-07-27,Wrong Item,448.26
R30695,O33048,P25997,2023-09-03,Damaged,265.61
R30696,O31558,P9977,2022-08-08,Late,236.09
R30697,O22445,P15349,2025-03-29,Late,57.5
R30698,O3550,P11039,2025-11-02,Damaged,184.07
R30699,O26177,P22932,2020-07-17,Damaged,364.2
R30700,O30191,P39034,2023-06-16,Late,352.68
R30701,O27689,P12889,2025-10-13,Damaged,113.75
R30702,O22321,P33886,2020-04-25,Damaged,78.32
R30703,O21501,P34051,2024-12-19,Damaged,78.17
R30704,O16490,P19615,2021-08-25,Wrong Item,313.1
R30705,O1506,P17815,2021-03-08,Late,302.59
R30706,O8169,P21694,2021-07-02,Late,493.43
R30707,O18943,P32649,2025-05-02,Wrong Item,195.62
R30708,O37644,P36440,2023-10-15,Damaged,491.62
R30709,O26177,P1242,2024-07-12,Wrong Item,236.22
R30710,O36283,P5638,2022-09-10,Damaged,21.64
R30711,O11985,P15169,2024-09-25,Wrong Item,19.93
R30712,O19252,P18934,2020-10-19,Late,478.66
R30713,O26973,P16512,2022-08-02,Damaged,167.11
R30714,O36591,P30565,2021-07-28,Late,48.58
R30715,O34121,P10664,2024-02-22,Wrong Item,325.47
R30716,O12269,P21388,2024-07-03,Damaged,379.01
R30717,O27752,P5669,2020-05-27,Damaged,410.35
R30718,O28158,P1635,2022-04-22,Damaged,412.19
R30719,O34395,P39831,2024-02-21,Damaged,130.4
R30720,O40447,P12516,2021-11-30,Wrong Item,215.61
R30721,O10375,P16241,2021-10-29,Late,88.03
R30722,O11889,P10184,2024-09-26,Wrong Item,332.67
R30723,O32777,P28736,2021-07-08,Damaged,186.53
R30724,O20186,P3203,2020-07-13,Late,469.98
R30725,O8788,P11712,2021-06-28,Damaged,124.55
R30726,O19328,P34882,2025-09-26,Damaged,381.21
R30727,O9024,P10350,2023-07-28,Wrong Item,357.94
R30728,O35894,P28016,2021-11-04,Damaged,103.11
R30729,O26363,P16921,2022-09-13,Late,317.04
R30730,O19122,P34677,2024-04-20,Wrong Item,129.28
R30731,O33931,P23273,2022-04-21,Damaged,424.07
R30732,O6109,P23646,2025-08-11,Late,45.21
R30733,O9909,P15598,2021-09-26,Damaged,237.6
R30734,O12723,P35048,2022-06-28,Damaged,338.29
R30735,O20480,P19584,2024-06-21,Damaged,213.91
R30736,O28674,P24371,2021-09-28,Wrong Item,465.01
R30737,O14389,P5422,2021-09-03,Late,481.65
R30738,O22389,P2775,2025-06-01,Wrong Item,446.97
R30739,O8971,P21729,2020-02-15,Wrong Item,344.3
R30740,O36760,P19083,2021-08-31,Damaged,323.13
R30741,O22191,P22606,2024-05-21,Damaged,130.43
R30742,O8161,P40347,2020-12-15,Late,319.46
R30743,O27911,P29862,2020-05-10,Late,402.65
R30744,O10424,P7278,2022-10-27,Damaged,170.2
R30745,O4506,P9174,2022-05-20,Damaged,184.63
R30746,O39014,P25806,2021-07-15,Late,462.18
R30747,O18363,P23954,2021-05-08,Damaged,179.59
R30748,O40668,P18109,2024-07-05,Late,125.41
R30749,O6580,P7372,2020-11-19,Wrong Item,252.2
R30750,O6927,P1030,2022-05-16,Damaged,229.4
R30751,O2171,P10736,2025-02-14,Wrong Item,322.9
R30752,O12795,P3986,2023-11-09,Late,314.27
R30753,O33628,P1624,2025-06-06,Damaged,495.11
R30754,O30660,P22327,2023-03-18,Damaged,294.96
R30755,O36751,P38227,2020-01-20,Damaged,242.8
R30756,O14402,P38432,2021-10-17,Damaged,344.3
R30757,O10803,P37723,2023-01-09,Damaged,208.19
R30758,O34882,P36058,2022-02-14,Late,178.46
R30759,O19921,P14225,2022-02-20,Late,234.75
R30760,O17928,P39172,2020-06-02,Damaged,201.23
R30761,O15230,P38616,2021-10-14,Damaged,67.97
R30762,O36347,P12103,2023-01-07,Wrong Item,292.42
R30763,O35862,P25525,2022-10-08,Damaged,18.76
R30764,O39452,P27127,2020-12-25,Late,282.25
R30765,O2448,P1725,2025-07-26,Wrong Item,305.23
R30766,O26562,P22446,2021-01-19,Late,178.12
R30767,O20579,P17488,2025-03-25,Damaged,286.12
R30768,O33027,P37832,2020-04-29,Damaged,72.52
R30769,O2796,P23154,2024-08-09,Wrong Item,325.99
R30770,O8687,P7777,2025-08-04,Wrong Item,155.55
R30771,O38440,P26870,2024-05-21,Late,228.96
R30772,O33266,P12005,2022-12-01,Damaged,42.59
R30773,O3296,P36466,2020-09-07,Late,114.91
R30774,O2911,P1549,2025-12-02,Damaged,271.35
R30775,O31442,P12006,2022-01-24,Damaged,203.21
R30776,O6009,P1805,2024-05-02,Damaged,446.65
R30777,O6047,P3949,2024-02-15,Late,490.79
R30778,O13955,P7069,2024-12-22,Damaged,132.8
R30779,O8338,P26725,2020-09-02,Late,245.83
R30780,O28111,P5927,2023-03-12,Damaged,352.13
R30781,O10707,P29441,2024-08-14,Damaged,341.27
R30782,O29859,P29894,2023-08-27,Damaged,472.09
R30783,O10739,P5297,2023-08-08,Damaged,5.04
R30784,O28634,P27969,2024-12-20,Wrong Item,310.21
R30785,O13058,P13989,2022-10-02,Damaged,121.98
R30786,O22506,P14283,2020-08-11,Wrong Item,108.61
R30787,O4228,P24769,2020-11-13,Damaged,352.6
R30788,O11612,P4626,2024-04-25,Wrong Item,91.86
R30789,O38932,P35533,2024-12-14,Damaged,427.88
R30790,O6853,P12303,2024-12-16,Damaged,269.24
R30791,O35016,P1458,2020-01-14,Damaged,330.14
R30792,O8781,P28267,2021-01-11,Damaged,170.93
R30793,O34561,P12662,2025-03-15,Damaged,18.71
R30794,O15498,P25302,2024-11-26,Late,456.11
R30795,O13883,P12927,2023-02-12,Wrong Item,42.57
R30796,O35750,P15431,2022-06-28,Damaged,34.42
R30797,O22942,P32613,2022-07-23,Wrong Item,472.9
R30798,O16836,P4253,2024-08-11,Late,307.66
R30799,O5242,P29068,2023-10-01,Wrong Item,46.97
R30800,O12765,P9063,2023-07-09,Damaged,99.5
R30801,O15940,P37359,2021-11-16,Damaged,357.9
R30802,O15917,P7322,2021-03-15,Damaged,282.21
R30803,O33510,P12699,2023-09-11,Late,66.86
R30804,O36398,P9518,2022-01-04,Damaged,471.62
R30805,O40678,P8881,2021-06-20,Damaged,218.99
R30806,O4069,P37596,2024-12-07,Damaged,117.8
R30807,O12603,P29723,2023-12-06,Damaged,437.06
R30808,O11842,P3921,2020-11-01,Damaged,272.85
R30809,O19131,P29609,2020-12-23,Wrong Item,122.24
R30810,O14374,P21419,2025-02-03,Late,247.47
R30811,O38304,P11797,2025-04-29,Wrong Item,10.44
R30812,O30694,P3763,2021-05-07,Wrong Item,360.61
R30813,O26942,P32059,2020-12-14,Damaged,163.64
R30814,O15999,P7062,2023-04-22,Damaged,155.4
R30815,O18962,P11344,2023-08-25,Wrong Item,349.38
R30816,O23260,P6511,2020-06-01,Late,369.54
R30817,O1446,P33010,2020-05-02,Late,137.83
R30818,O23708,P31118,2025-07-24,Damaged,19.72
R30819,O39056,P20911,2021-06-19,Damaged,429.12
R30820,O35387,P25628,2024-08-05,Wrong Item,447.36
R30821,O1094,P10646,2024-03-31,Damaged,37.38
R30822,O12587,P17119,2023-06-23,Damaged,346.5
R30823,O40943,P10864,2024-03-06,Damaged,9.4
R30824,O13447,P22180,2022-11-27,Late,148.12
R30825,O33337,P21505,2023-07-11,Damaged,183.93
R30826,O25532,P5416,2020-10-15,Damaged,229.82
R30827,O24375,P33120,2023-01-13,Wrong Item,256.0
R30828,O32492,P39769,2023-01-12,Damaged,52.59
R30829,O12230,P15895,2021-10-17,Late,275.36
R30830,O5603,P5635,2022-04-20,Damaged,198.76
R30831,O31312,P22731,2021-09-30,Wrong Item,284.92
R30832,O38570,P25579,2024-12-26,Damaged,128.68
R30833,O8367,P4533,2022-04-14,Damaged,50.1
R30834,O17600,P29064,2020-05-30,Late,378.88
R30835,O39804,P3566,2023-07-21,Late,297.81
R30836,O32796,P5549,2020-11-02,Wrong Item,490.0
R30837,O2098,P11280,2021-08-10,Late,355.0
