Payment_ID,Order_ID,Payment_Date,Payment_Method,Payment_Status,Amount_Paid
PM30714,O14876,2020-03-31,Card,Failed,296.04102285474
PM30715,O27955,2023-10-17,Card,Failed,4407.996924226908
PM30716,O18830,2024-05-08,Card,Failed,1795.8661463198298
PM30717,O21313,2020-03-11,upi,Failed,4057.888684364169
PM30718,O11622,2022-05-01,COD,paid,4642.701286520945
PM30719,O10266,2022-08-26,card,Failed,2814.727597970955
PM30720,O32626,2020-12-23,card,paid,2941.1882762822834
PM30721,O8654,2020-01-03,UPI,paid,3690.3682835659306
PM30722,O40509,2025-08-09,UPI,Paid,4244.475453807816
PM30723,O22892,2021-10-06,card,Failed,2821.8534761440646
PM30724,O37132,2023-05-29,COD,Failed,2564.229177915129
PM30725,O26928,2025-12-04,Card,Failed,3259.443917057644
PM30726,O23157,2020-06-06,COD,Failed,4809.5287289669595
PM30727,O22442,2021-07-21,card,paid,715.5558353365332
PM30728,O16969,2023-01-07,UPI,paid,2970.3486108020475
PM30729,O26002,2023-04-08,card,paid,2672.908104062147
PM30730,O30801,2021-05-04,upi,Paid,4414.467737873792
PM30731,O2123,2024-11-09,Card,Failed,1232.9077433657123
PM30732,O15872,2024-09-25,card,paid,2308.671586912657
PM30733,O33479,2022-05-18,COD,Paid,1763.5052739318135
PM30734,O7331,2023-11-12,upi,Paid,2283.646212690834
PM30735,O39895,2020-03-17,UPI,paid,983.5346533513855
PM30736,O16515,2021-03-31,upi,Paid,4583.363012445799
PM30737,O38948,2022-02-21,Card,Paid,1292.7154021144597
PM30738,O27879,2025-07-03,card,Failed,3107.3487769716703
PM30739,O31127,2021-12-06,UPI,Failed,4563.522096540431
PM30740,O37857,2023-12-13,upi,Paid,1850.117916683853
PM30741,O2900,2021-03-16,UPI,Failed,4269.7419801778515
PM30742,O35847,2020-09-02,Card,Failed,209.98780531370932
PM30743,O5753,2023-12-06,COD,Paid,2070.0598205314022
PM30744,O37807,2020-06-25,Card,paid,1561.8790385585046
PM30745,O1625,2025-02-25,upi,paid,4911.256507554884
PM30746,O30125,2024-05-19,card,Paid,4285.040686206938
PM30747,O27861,2021-08-31,card,paid,3205.7238081703053
PM30748,O16535,2021-11-20,card,Paid,155.3539360826696
PM30749,O28432,2023-01-06,COD,paid,3296.9377125135106
PM30750,O7689,2022-12-14,COD,paid,3304.819305965201
PM30751,O4288,2021-04-02,UPI,Paid,4023.2930665066315
PM30752,O2558,2024-02-16,upi,Failed,604.2186508841955
PM30753,O21862,2022-06-08,Card,Paid,2824.416390875377
PM30754,O30484,2025-02-07,COD,Paid,2496.153205561884
PM30755,O15707,2020-05-12,upi,Failed,1717.5933192465475
PM30756,O36740,2020-01-04,upi,Paid,4581.221032172437
PM30757,O20547,2024-02-16,COD,Paid,684.9948657421652
PM30758,O32029,2024-11-04,upi,Failed,2893.4571056150544
PM30759,O28553,2023-05-25,upi,paid,4625.189240984767
PM30760,O6582,2024-10-09,card,Paid,3480.766737273566
PM30761,O37601,2025-07-19,UPI,Paid,2952.8213848636733
PM30762,O34033,2022-05-14,COD,Paid,3035.665122824294
PM30763,O4392,2023-03-08,UPI,Paid,2841.4553552912316
PM30764,O33670,2025-09-02,card,paid,4453.500298906697
PM30765,O29133,2025-10-24,COD,paid,528.1344381060926
PM30766,O1391,2024-03-26,UPI,Paid,2089.8028185725007
PM30767,O34427,2021-08-24,Card,Failed,3058.746625782704
PM30768,O4080,2020-02-08,Card,Paid,4825.023550732391
PM30769,O16312,2022-03-04,Card,Paid,4572.313343044972
PM30770,O23503,2020-03-30,card,Paid,4714.068069662524
PM30771,O13246,2020-07-12,UPI,Paid,2334.568502768502
PM30772,O8198,2024-04-26,UPI,Paid,4706.488892661043
PM30773,O28379,2024-07-08,UPI,Failed,2459.4985620224647
PM30774,O17215,2022-12-01,upi,paid,428.35070795572136
PM30775,O24130,2025-11-21,UPI,paid,1213.118712112771
PM30776,O29611,2020-08-27,card,Failed,1661.8093198256327
PM30777,O10275,2025-03-14,UPI,paid,3384.5765170863074
PM30778,O7241,2025-04-03,Card,Failed,4482.312588218154
PM30779,O40054,2023-01-13,card,paid,3078.306845781004
PM30780,O17426,2024-07-22,card,Failed,2170.5193835505875
PM30781,O8127,2025-09-09,COD,Paid,916.8919635750352
PM30782,O11573,2020-12-01,upi,Failed,2205.4621441097997
PM30783,O29633,2024-06-13,COD,Paid,3469.9971331544953
PM30784,O33934,2024-12-17,card,Failed,3438.6828282026877
PM30785,O27558,2023-11-21,Card,Failed,4613.900721753598
PM30786,O30310,2024-06-29,UPI,Failed,1174.0380398322202
PM30787,O11102,2024-06-01,UPI,paid,2732.8947001551865
PM30788,O7118,2020-05-12,card,Failed,1839.3637829657762
PM30789,O22493,2025-07-02,UPI,Paid,3565.9292847790057
PM30790,O2881,2021-04-27,upi,Paid,4019.807268282321
PM30791,O20373,2023-05-06,Card,paid,4471.67839679209
PM30792,O11062,2023-04-11,UPI,Paid,1335.336470464583
PM30793,O15122,2022-06-15,UPI,Failed,2825.9383261387884
PM30794,O28364,2025-12-17,card,paid,1858.3100869228542
PM30795,O18404,2023-07-16,upi,Failed,3640.6060660091175
PM30796,O13481,2022-01-30,Card,Paid,2675.105584567618
PM30797,O15126,2020-06-29,Card,Failed,2299.462059549359
PM30798,O8478,2021-01-23,Card,Failed,941.6977839134682
PM30799,O34872,2021-01-27,card,paid,462.0297985985001
PM30800,O15097,2025-05-08,card,Failed,2471.998097523985
PM30801,O15714,2023-11-21,COD,Failed,2179.4147770066897
PM30802,O31415,2025-12-04,card,paid,2426.3346702499402
PM30803,O6435,2024-09-17,upi,Paid,993.8858419409707
PM30804,O3973,2022-01-09,upi,Paid,159.26450435250746
PM30805,O8934,2023-04-23,upi,paid,1791.056306074188
PM30806,O38365,2020-08-05,Card,paid,2958.1037365068833
PM30807,O14832,2023-09-17,upi,Paid,3334.844574788264
PM30808,O35923,2025-10-26,COD,Paid,2598.3441637473834
PM30809,O12051,2022-07-19,card,Failed,2841.7283772868423
PM30810,O38092,2021-02-08,UPI,Failed,1494.7174736066995
PM30811,O30326,2024-08-29,card,paid,978.0476910670051
PM30812,O29389,2023-10-27,upi,paid,4885.81859099789
PM30813,O12504,2024-05-13,COD,Paid,2746.6494050472843
PM30814,O19669,2021-06-01,card,Failed,1698.9296787461403
PM30815,O27184,2025-10-05,COD,Failed,3882.6459059207764
PM30816,O22857,2024-01-15,Card,Failed,3641.040012765214
PM30817,O34079,2023-11-26,COD,Paid,17.77958672035926
PM30818,O6354,2021-02-25,COD,Failed,4592.328446263294
PM30819,O18396,2021-07-22,UPI,Paid,2530.5504196579877
PM30820,O40029,2023-12-05,card,paid,1595.8892737695278
PM30821,O38586,2022-07-25,card,Paid,639.5630307525083
PM30822,O28782,2020-11-28,upi,Failed,4935.289964441417
PM30823,O28902,2023-02-24,UPI,Failed,273.3683144923007
PM30824,O2964,2020-03-16,upi,Paid,4606.954529578929
PM30825,O2677,2021-05-28,Card,Failed,4743.983328115024
PM30826,O32992,2022-02-10,UPI,paid,3802.5934595840645
PM30827,O11717,2024-02-21,COD,Paid,3714.441232151462
PM30828,O15178,2025-06-22,UPI,Failed,336.5880906160976
PM30829,O6126,2020-02-26,Card,Paid,3596.0349169411443
PM30830,O26184,2020-01-06,upi,paid,4658.051454134168
PM30831,O9981,2025-12-08,UPI,Failed,2877.479055524896
PM30832,O18070,2020-02-21,COD,paid,3070.8730039533225
PM30833,O13627,2025-08-15,card,paid,2278.012834033958
PM30834,O2727,2025-03-03,COD,Failed,1507.347457863067
PM30835,O7045,2023-08-24,upi,Failed,3373.648647458406
PM30836,O25136,2020-01-18,UPI,Failed,511.49785270823054
PM30837,O13722,2022-06-26,card,Failed,1669.6993797210262
PM30838,O18169,2020-10-01,card,paid,2361.233505918951
PM30839,O4221,2021-08-25,Card,Paid,4628.062956876087
PM30840,O10193,2024-01-26,upi,Paid,1329.3908283619294
PM30841,O36174,2025-03-22,Card,Paid,2960.867855437841
PM30842,O34142,2022-07-19,Card,paid,3185.318828524994
PM30843,O3134,2024-08-05,Card,Failed,3538.2436889200785
PM30844,O32099,2024-03-14,card,paid,2091.796977185837
PM30845,O32396,2025-12-30,UPI,paid,4770.654771480659
PM30846,O8222,2024-03-12,COD,Failed,458.38867531319465
PM30847,O35255,2024-07-28,upi,paid,4843.571714944155
PM30848,O23137,2024-04-29,upi,Failed,4206.813485463856
PM30849,O5466,2023-02-21,COD,paid,934.5740339093892
PM30850,O35389,2022-07-01,card,paid,4627.991000601201
PM30851,O24002,2025-05-13,upi,Paid,3663.9013316776245
PM30852,O25044,2023-01-09,card,Failed,436.53350236813054
PM30853,O8919,2020-06-21,card,Failed,3916.431333911701
PM30854,O26526,2023-04-20,Card,paid,1943.2544810846096
PM30855,O26815,2023-01-16,Card,Failed,3705.504051079205
PM30856,O37731,2024-07-25,upi,paid,4570.109303642928
PM30857,O7163,2020-02-14,upi,paid,2725.8736582047504
PM30858,O12608,2023-01-05,COD,Failed,3603.1284359109036
PM30859,O37761,2025-09-15,card,paid,4227.002164697372
PM30860,O9544,2023-10-05,UPI,Failed,1046.7838266235904
PM30861,O15500,2020-10-23,Card,paid,2277.406218903762
PM30862,O1301,2024-05-01,upi,Failed,2022.718398736351
PM30863,O34820,2021-09-24,Card,paid,1502.79778850001
PM30864,O40673,2024-05-07,upi,Failed,4958.575861416678
PM30865,O9487,2023-09-26,upi,Failed,3733.2695303086034
PM30866,O34312,2021-04-09,Card,Failed,610.6024371040386
PM30867,O36383,2025-08-11,UPI,Paid,766.7630351481173
PM30868,O4469,2023-03-23,card,Paid,2492.838703054472
PM30869,O33055,2025-01-07,upi,Failed,3411.907590749721
PM30870,O19509,2025-06-16,card,paid,2310.1813628541126
PM30871,O24638,2023-10-09,UPI,paid,1111.227013692623
PM30872,O40416,2021-03-20,COD,Failed,3792.7814716456733
PM30873,O23012,2022-06-27,card,Paid,869.0874193426409
PM30874,O20361,2020-01-05,UPI,Paid,2617.4571526012974
PM30875,O31585,2023-06-13,UPI,Paid,2011.7574782337651
PM30876,O5576,2020-09-02,UPI,Failed,1621.668243108858
PM30877,O7106,2024-11-06,upi,Paid,1339.0474719574609
PM30878,O3619,2020-11-05,COD,paid,1316.4287366242927
PM30879,O1988,2025-10-27,upi,Paid,4877.003853984165
PM30880,O4823,2022-12-17,UPI,Paid,591.484865303492
PM30881,O36749,2021-02-05,card,Paid,925.4808468993479
PM30882,O23693,2023-04-18,card,Paid,1033.1237901734203
PM30883,O7539,2021-10-27,Card,Paid,4616.351817849871
PM30884,O9730,2022-11-05,COD,paid,2079.7240324021454
PM30885,O16095,2025-06-22,UPI,Failed,3788.614036951436
PM30886,O7989,2024-11-25,card,Paid,4789.436892507852
PM30887,O19250,2022-02-05,COD,paid,1608.2974910468117
PM30888,O37543,2021-02-01,card,paid,2490.0394897016063
PM30889,O17387,2021-03-18,COD,Failed,3049.427126665779
PM30890,O15887,2024-01-27,COD,Failed,3462.2296752020366
PM30891,O27625,2023-01-28,UPI,paid,4928.601922089109
PM30892,O4134,2025-03-30,card,Paid,182.33019636347896
PM30893,O24583,2023-06-10,upi,paid,4714.575279730996
PM30894,O37551,2021-06-12,Card,paid,4285.391216038424
PM30895,O38066,2021-05-02,Card,Failed,804.4842749039877
PM30896,O36728,2024-10-18,Card,paid,2761.939802468902
PM30897,O14416,2023-12-21,Card,paid,4595.495489903739
PM30898,O7106,2020-04-14,UPI,Paid,867.4405495884199
PM30899,O29712,2020-04-18,card,Paid,2225.4763301395806
PM30900,O28929,2024-09-07,card,Paid,2467.9245803120116
PM30901,O11254,2025-07-10,upi,Paid,3448.888424857155
PM30902,O30622,2023-01-06,upi,Paid,387.02128981570195
PM30903,O19678,2024-12-06,COD,Paid,1471.3778882007175
PM30904,O32909,2025-11-01,upi,paid,1861.71187774168
PM30905,O19918,2022-08-23,COD,Failed,30.163353798060935
PM30906,O31261,2021-12-02,card,Paid,1534.9008430133506
PM30907,O6545,2020-10-15,COD,Paid,2957.1420466828167
PM30908,O12451,2021-09-09,upi,Paid,1455.8650644043396
PM30909,O10574,2020-09-11,COD,paid,4049.301217835567
PM30910,O16058,2025-11-24,UPI,Failed,1644.4904299382295
PM30911,O30939,2021-04-14,COD,Failed,3441.5800975523243
PM30912,O4199,2024-10-30,UPI,Failed,2192.6465387545395
PM30913,O12848,2021-12-08,COD,paid,4208.3776737910075
PM30914,O36919,2025-10-05,UPI,Failed,3729.130101688773
PM30915,O22761,2025-07-19,UPI,Paid,4703.20808499494
PM30916,O18909,2025-05-21,card,Failed,3575.394826028118
PM30917,O26983,2021-05-30,card,paid,3607.7242357410746
PM30918,O16935,2025-11-11,upi,Failed,1323.6043967142832
PM30919,O25349,2025-02-10,UPI,paid,1968.202600019331
PM30920,O1992,2024-03-06,card,Failed,2324.103774611793
PM30921,O38759,2025-10-19,COD,paid,3704.569583484586
PM30922,O25476,2021-02-06,upi,Failed,1267.0303821194527
PM30923,O38757,2022-04-10,upi,Failed,397.58793490472533
PM30924,O15581,2021-05-27,Card,paid,1001.0394147688891
PM30925,O17494,2020-12-12,upi,Paid,4192.669498615357
PM30926,O5009,2024-05-12,card,Paid,1320.765232868132
PM30927,O31221,2023-07-23,UPI,Paid,4455.986880137531
PM30928,O9460,2024-04-13,COD,Failed,2087.8742789002986
PM30929,O2803,2022-08-23,Card,Failed,3813.162616125312
PM30930,O35300,2023-11-26,COD,paid,1451.4302946697399
PM30931,O19390,2021-06-10,UPI,Failed,862.6011331229819
PM30932,O6046,2021-08-15,UPI,Paid,1095.539556513804
PM30933,O21492,2021-01-18,card,Failed,2631.0562608929727
PM30934,O3918,2021-10-21,card,Paid,907.8571604495547
PM30935,O34723,2023-05-05,COD,Failed,4169.488810375616
PM30936,O25058,2024-02-28,UPI,Failed,3776.0309131563613
PM30937,O13640,2022-09-11,UPI,Failed,1995.7973183816994
PM30938,O36255,2025-02-07,upi,Failed,4948.486632557083
PM30939,O7178,2025-06-11,COD,Paid,3778.756860509853
PM30940,O18031,2022-01-03,Card,Failed,500.4237126184235
PM30941,O8540,2020-07-14,Card,paid,613.6776441596375
PM30942,O27419,2025-11-10,card,Paid,325.384395286447
PM30943,O12577,2021-07-24,COD,Paid,158.63840628679915
PM30944,O38707,2024-01-06,UPI,paid,3984.205319861473
PM30945,O18036,2020-11-16,COD,Paid,4060.995588385194
PM30946,O1421,2023-12-01,upi,Paid,1221.3991006300287
PM30947,O34091,2023-02-21,Card,Failed,2530.8346319021216
PM30948,O1985,2025-07-02,UPI,paid,1864.656091126106
PM30949,O33302,2022-01-04,UPI,Failed,287.5306928809085
PM30950,O40278,2025-01-21,card,Failed,2833.9003867739416
PM30951,O5729,2021-06-09,COD,Failed,4465.693402014523
PM30952,O7787,2020-11-06,COD,Paid,2251.890300955053
PM30953,O15860,2025-06-08,UPI,Paid,3046.608859889426
PM30954,O14210,2025-06-21,Card,Failed,3924.0492438924134
PM30955,O6921,2023-12-28,COD,Paid,4941.216459390408
PM30956,O19695,2025-05-28,card,paid,2825.394675535431
PM30957,O34171,2023-01-17,COD,Paid,2366.0935806602142
PM30958,O22207,2023-07-03,UPI,paid,185.89609928753174
PM30959,O36536,2020-05-22,card,Failed,3344.3534129706222
PM30960,O36381,2023-10-22,COD,paid,4217.254230765095
PM30961,O36995,2022-01-06,UPI,paid,4375.33399541615
PM30962,O12434,2020-07-11,upi,Failed,769.8381455591309
PM30963,O38745,2021-05-21,Card,Paid,39.35116995146062
PM30964,O26633,2024-09-23,card,Failed,2238.8260407942043
PM30965,O36850,2021-09-08,Card,Paid,1093.3256000098932
PM30966,O6151,2020-12-18,UPI,Failed,1800.130335189431
PM30967,O39164,2021-11-24,UPI,Paid,3238.225166625783
PM30968,O20565,2023-11-15,COD,paid,4621.54681993359
PM30969,O33917,2025-10-30,Card,Failed,1789.0329849757006
PM30970,O3237,2025-11-16,UPI,paid,973.4331431222172
PM30971,O24200,2024-10-11,COD,paid,899.4777908883837
PM30972,O25197,2021-01-09,Card,paid,560.1246681351832
PM30973,O21908,2021-03-28,upi,paid,2059.8682104669024
PM30974,O38246,2023-03-08,UPI,Failed,1729.1061027936987
PM30975,O1836,2022-09-12,COD,paid,4528.273742582098
PM30976,O9947,2021-07-17,UPI,paid,476.47245581360164
PM30977,O33668,2023-06-26,card,Paid,4905.013819078834
PM30978,O6395,2025-01-25,Card,Paid,4549.988663271764
PM30979,O29758,2024-02-17,UPI,Failed,1840.8070639301768
PM30980,O23780,2022-02-04,Card,paid,3511.4044132164
PM30981,O32046,2021-06-11,UPI,Failed,2971.457184943987
PM30982,O8547,2021-11-23,UPI,Paid,1146.5407915655283
PM30983,O8774,2025-07-21,UPI,Failed,2449.264827993321
PM30984,O37177,2025-01-25,Card,Paid,4178.038215219766
PM30985,O22476,2020-12-16,UPI,Paid,4858.615654280874
PM30986,O7308,2025-10-19,UPI,paid,279.2638220817475
PM30987,O34455,2021-03-31,COD,paid,2135.502837840692
PM30988,O37630,2022-11-23,Card,paid,2734.4435947182656
PM30989,O24359,2021-10-14,UPI,Failed,3178.58849529086
PM30990,O6095,2021-09-11,UPI,Paid,50.618671581495164
PM30991,O31924,2022-10-12,Card,paid,4143.333258739538
PM30992,O6555,2025-12-20,Card,Paid,1753.596134726424
PM30993,O1362,2025-09-28,upi,Failed,3948.359529493517
PM30994,O2162,2020-08-15,COD,Paid,1210.1935725152823
PM30995,O3881,2021-09-22,UPI,Failed,413.97806161919
PM30996,O30148,2021-10-22,upi,paid,3880.187980982351
PM30997,O5334,2021-07-31,Card,Paid,3018.032423444051
PM30998,O29328,2025-01-23,card,paid,1163.949890898818
PM30999,O25107,2024-12-23,upi,Failed,1902.214420307882
PM31000,O27994,2021-07-23,card,Paid,598.8711862027084
PM31001,O6100,2024-10-06,upi,Failed,4692.450094744566
PM31002,O27239,2020-02-10,card,Paid,1965.4542207692984
PM31003,O39030,2025-02-24,upi,Failed,3196.323156804109
PM31004,O34433,2025-12-03,UPI,paid,2207.8173587669676
PM31005,O7819,2023-04-28,upi,Paid,299.11264941819957
PM31006,O8754,2023-07-31,card,paid,2344.9255460855275
PM31007,O1421,2022-07-09,upi,Failed,1884.6399866799186
PM31008,O13620,2024-08-30,Card,Paid,2262.992267987909
PM31009,O3096,2025-12-13,Card,Failed,2566.4530982147044
PM31010,O23013,2023-12-26,Card,Failed,2723.172111034495
PM31011,O17586,2022-10-19,upi,Failed,1051.8733944829437
PM31012,O14673,2022-11-05,UPI,Paid,3288.3560596116763
PM31013,O14255,2024-11-21,card,Paid,3331.955044163665
PM31014,O38026,2025-05-01,UPI,Paid,199.53472142099656
PM31015,O40964,2022-07-09,upi,Paid,4433.1047315846345
PM31016,O23418,2020-01-16,COD,paid,4912.065883258198
PM31017,O37732,2025-06-22,UPI,Failed,231.81697152705837
PM31018,O13143,2024-11-23,Card,Paid,4463.809672268027
PM31019,O6224,2021-11-16,UPI,paid,3572.5311527887147
PM31020,O30470,2024-03-23,upi,Paid,4179.610992580707
PM31021,O7002,2022-03-01,Card,Paid,2028.9766455142476
PM31022,O9374,2020-05-12,Card,Paid,129.91981704554345
PM31023,O14797,2020-10-02,UPI,Failed,3338.8533443190904
PM31024,O36149,2020-11-02,card,paid,49.56959272492148
PM31025,O13030,2022-05-01,COD,Failed,170.07730152877355
PM31026,O39313,2023-07-05,card,Failed,3745.5765165170046
PM31027,O26995,2020-04-12,Card,Failed,623.7167681162747
PM31028,O26869,2025-03-07,upi,Failed,1030.750086501811
PM31029,O30208,2024-05-18,UPI,Paid,390.52043914756564
PM31030,O19985,2021-03-13,Card,paid,2643.1961206587475
PM31031,O25757,2025-05-26,upi,Failed,2811.0558164238305
PM31032,O23321,2025-08-17,UPI,Failed,1128.9953090415524
PM31033,O26168,2022-01-27,upi,paid,4919.211003379816
PM31034,O7460,2025-11-14,upi,Paid,110.30087076591785
PM31035,O4416,2024-04-17,COD,Failed,285.18718338203104
PM31036,O4258,2020-09-07,card,paid,3103.5335914509365
PM31037,O22765,2023-06-08,Card,Failed,1743.719549431812
PM31038,O24350,2022-11-26,card,Paid,2614.2619470079144
PM31039,O18175,2023-10-27,UPI,Failed,4909.9286322143735
PM31040,O28954,2025-10-06,Card,paid,4998.432063772078
PM31041,O34644,2025-07-05,upi,Failed,437.5948075059646
PM31042,O30606,2022-09-19,COD,Paid,3364.3440785828675
PM31043,O31798,2025-05-01,Card,paid,745.175637632139
PM31044,O19582,2021-09-06,COD,Paid,3669.311004873455
PM31045,O17457,2024-04-27,upi,paid,2452.945568929969
PM31046,O12716,2023-03-22,UPI,Failed,3927.392551900294
PM31047,O30739,2023-11-20,Card,Paid,3842.3453501847007
PM31048,O22218,2023-05-29,COD,Failed,3375.5190924774283
PM31049,O19245,2020-03-12,COD,Failed,1901.2230501473812
PM31050,O20734,2023-09-03,upi,Failed,2184.711536808973
PM31051,O10535,2021-12-16,upi,Failed,4162.909975940892
PM31052,O34414,2025-09-18,COD,paid,2954.6023870434346
PM31053,O1078,2022-05-17,upi,Failed,4466.713677841186
PM31054,O3696,2020-07-25,Card,paid,247.6968189334123
PM31055,O32174,2023-08-03,COD,Paid,159.28467771841838
PM31056,O33825,2024-02-05,Card,paid,51.78840429579919
PM31057,O13553,2024-06-21,card,paid,2827.419723808078
PM31058,O36388,2021-05-24,upi,Failed,2466.0345060553977
PM31059,O31002,2020-04-09,Card,Failed,4974.455311292434
PM31060,O19467,2025-01-02,COD,paid,1745.906120663383
PM31061,O1593,2025-08-12,card,Failed,2618.342417261856
PM31062,O35828,2022-04-25,upi,paid,2798.6485093815027
PM31063,O32098,2021-12-31,Card,paid,23.03982275018067
PM31064,O38904,2023-07-23,upi,Failed,293.43779189087354
PM31065,O34310,2022-12-02,card,Paid,2452.6876364410377
PM31066,O28647,2020-06-30,card,Paid,3139.2793829616357
PM31067,O10963,2024-12-07,UPI,paid,142.64338588852937
PM31068,O9775,2023-05-21,COD,Failed,3836.7184638841063
PM31069,O17053,2023-04-19,card,paid,2256.2278248979483
PM31070,O3232,2020-11-11,UPI,Failed,668.5852071384799
PM31071,O39917,2024-06-12,upi,paid,3288.1190468156747
PM31072,O26599,2023-11-24,COD,paid,3755.320724717927
PM31073,O28890,2020-03-14,COD,Paid,2447.1168402076905
PM31074,O24235,2023-02-22,card,Failed,2170.511591831371
PM31075,O18160,2023-08-22,upi,Failed,57.073362677662985
PM31076,O21789,2020-02-21,card,Failed,2736.493587961658
PM31077,O40915,2023-11-16,COD,Failed,1583.1285089757193
PM31078,O27861,2023-10-08,Card,Failed,3006.2853782002244
PM31079,O9391,2021-07-30,Card,paid,2992.7981413493612
PM31080,O23538,2023-07-16,COD,paid,2505.9404948517977
PM31081,O15920,2024-02-13,card,Failed,3767.399727162732
PM31082,O21414,2023-06-04,upi,paid,679.8804138642988
PM31083,O8246,2021-02-10,upi,Paid,159.39866062427822
PM31084,O26504,2022-11-06,COD,Paid,354.70595169469635
PM31085,O29502,2023-07-30,upi,Paid,235.34692668908917
PM31086,O11773,2022-10-23,Card,Failed,4656.846152723999
PM31087,O8775,2022-06-13,card,Paid,2174.726759070042
PM31088,O7215,2025-08-11,Card,Paid,4706.487250912997
PM31089,O25189,2024-02-11,upi,Paid,2156.721772692178
PM31090,O3969,2021-12-11,COD,Paid,4939.303017692864
PM31091,O34202,2021-01-02,upi,Paid,4036.6219379489867
PM31092,O17924,2020-11-14,upi,Failed,4351.777599465263
PM31093,O25898,2025-03-31,COD,Failed,3142.3933274868923
PM31094,O31635,2024-07-21,upi,Paid,3417.0404151866637
PM31095,O39142,2021-08-16,card,Paid,2149.5698181674716
PM31096,O36633,2025-07-18,UPI,paid,1284.5127475081108
PM31097,O3900,2024-01-29,COD,Failed,490.0015825042274
PM31098,O37092,2025-05-03,upi,paid,4988.605674485854
PM31099,O38864,2022-08-26,Card,Paid,3412.9491119682316
PM31100,O1534,2024-04-19,COD,Paid,2088.071478965044
PM31101,O15743,2022-02-18,UPI,paid,4386.555804249143
PM31102,O36485,2023-11-16,UPI,Failed,2938.8625224896778
PM31103,O33360,2024-07-07,UPI,Failed,1102.5909777409468
PM31104,O10935,2025-08-11,UPI,paid,3010.1042333419045
PM31105,O6451,2021-10-26,Card,Paid,1787.029061370951
PM31106,O6280,2024-07-29,card,Failed,2637.061580578392
PM31107,O6858,2020-03-30,card,Failed,3184.7150750176816
PM31108,O27987,2023-05-22,card,Failed,4322.702483851702
PM31109,O4729,2021-11-25,upi,Paid,3407.41611120439
PM31110,O34216,2022-03-22,Card,Paid,3539.4853007053243
PM31111,O16942,2021-02-20,COD,Paid,4473.159163200077
PM31112,O1714,2021-09-22,card,Failed,3282.853934382017
PM31113,O9332,2021-03-03,COD,Paid,1835.95225872397
PM31114,O33274,2020-02-18,COD,paid,1546.2465533358718
PM31115,O7331,2020-09-26,UPI,Failed,2637.2324566054103
PM31116,O32746,2021-07-03,upi,paid,1588.0888222414717
PM31117,O8469,2025-09-07,Card,paid,1884.6997745112922
PM31118,O14575,2024-07-16,upi,paid,4174.607325893632
PM31119,O6112,2025-11-09,UPI,paid,3667.9535904449667
PM31120,O38965,2020-03-25,UPI,Failed,2836.0917403480066
PM31121,O9640,2022-07-20,COD,Paid,3908.252538361533
PM31122,O21473,2022-12-05,Card,Failed,1517.7899942411393
PM31123,O9249,2020-08-10,UPI,Paid,429.0513868056709
PM31124,O32456,2023-09-27,Card,Paid,4155.606553862198
PM31125,O11326,2024-04-16,upi,Paid,4509.160747525227
PM31126,O31398,2023-03-30,UPI,Paid,706.5765315575488
PM31127,O2942,2023-11-06,upi,Paid,1656.3399586960963
PM31128,O19768,2022-02-14,upi,paid,3937.309584403018
PM31129,O10715,2022-08-24,card,paid,1531.3706431531814
PM31130,O3239,2023-04-25,Card,Paid,4604.085089137626
PM31131,O11290,2024-10-05,COD,Paid,1743.9485776758263
PM31132,O39255,2021-03-21,Card,Failed,4579.177189717768
PM31133,O18940,2021-08-18,Card,Paid,1631.6075031459382
PM31134,O16033,2021-04-04,COD,Paid,1435.9991732223398
PM31135,O30901,2025-02-25,UPI,Paid,4532.351938437731
PM31136,O39122,2024-03-30,card,Failed,4582.98145326037
PM31137,O11666,2024-10-30,UPI,paid,1647.080967631073
PM31138,O15689,2020-07-10,Card,Paid,3605.4146508143676
PM31139,O6035,2021-11-21,Card,paid,3855.7136137544376
PM31140,O11734,2024-03-21,card,Failed,2177.0277474882196
PM31141,O23690,2024-09-07,COD,paid,1724.414983379672
PM31142,O16660,2024-06-05,COD,Paid,1410.165631781086
PM31143,O15341,2024-02-15,Card,Paid,2006.2036158760377
PM31144,O14888,2025-11-13,card,Paid,1351.5283919593026
PM31145,O19844,2024-09-27,card,Paid,3112.254928093743
PM31146,O8484,2020-11-25,card,Failed,3487.0771762522304
PM31147,O15607,2022-05-01,upi,Failed,2607.743434134697
PM31148,O36962,2022-05-17,COD,paid,4225.828976241683
PM31149,O2441,2025-06-19,COD,paid,4410.105587840623
PM31150,O6372,2021-09-21,COD,Failed,750.9827689918504
PM31151,O28777,2022-08-21,COD,paid,252.40574125407045
PM31152,O11148,2024-04-16,upi,Failed,2654.0066688744646
PM31153,O20847,2020-01-15,upi,Paid,3956.164636327064
PM31154,O7703,2022-06-24,UPI,Paid,1057.6544031889957
PM31155,O4370,2020-07-07,upi,Paid,2877.9093710556294
PM31156,O24126,2025-10-17,Card,Paid,3722.2568497407874
PM31157,O32930,2021-04-26,upi,Failed,1382.3294921525942
PM31158,O37417,2021-06-09,card,paid,554.9386430416923
PM31159,O3100,2020-07-07,UPI,paid,3214.9072571283405
PM31160,O7802,2023-07-17,upi,Paid,566.9040314990492
PM31161,O19675,2024-12-17,COD,Failed,4799.398698514675
