Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount
R34778,O23098,P14466,2023-05-26,damaged,37.51882199122589
R34779,O19681,P35637,2020-04-25,Damaged,442.40955713272507
R34780,O33059,P24446,2021-01-27,Damaged,243.78031406967733
R34781,O27001,P25656,2024-04-20,damaged,164.0065548482272
R34782,O31717,P1856,2023-09-02,Damaged,208.80160703131554
R34783,O5680,P11919,2025-12-11,Damaged,96.75872729897085
R34784,O36003,P35258,2022-09-25,Damaged,177.88662294453798
R34785,O34615,P27521,2021-07-30,damaged,227.34454058623123
R34786,O28298,P21649,2024-06-16,Late,488.6109083566808
R34787,O18494,P36401,2020-04-14,Late,381.20137012520786
R34788,O39720,P33579,2020-05-10,Wrong Item,125.65269813437773
R34789,O10369,P17895,2024-05-06,Wrong Item,266.5890720495205
R34790,O10047,P16429,2024-03-25,Damaged,499.3849947837739
R34791,O19788,P38691,2023-10-13,Late,213.07298791374294
R34792,O12913,P12370,2020-04-27,Damaged,130.6601745110749
R34793,O31935,P26193,2023-10-07,Damaged,456.2789954826362
R34794,O26845,P15928,2021-09-14,Late,266.3121484171039
R34795,O22968,P22569,2020-06-18,Late,112.66187601092052
R34796,O38951,P17012,2020-04-25,Wrong Item,97.09286735822911
R34797,O9092,P13141,2024-01-18,Wrong Item,71.78727663572586
R34798,O39013,P21983,2022-07-27,Late,493.7757021926031
R34799,O14728,P31587,2023-09-07,damaged,307.40097853337744
R34800,O23578,P36148,2023-05-17,Late,173.2680626145874
R34801,O23066,P18818,2024-05-15,Late,422.46914123533736
R34802,O24122,P30712,2022-10-22,Damaged,382.33106894438754
R34803,O11959,P17401,2022-10-29,Damaged,147.80759661698093
R34804,O16611,P10064,2021-02-20,Damaged,483.6414821534908
R34805,O6220,P24502,2020-04-26,Damaged,177.57499090379875
R34806,O37584,P11892,2025-06-05,Wrong Item,481.5223911903914
R34807,O26965,P6097,2021-05-27,Damaged,318.09086294679645
R34808,O15177,P31869,2025-08-25,Damaged,175.9210534732482
R34809,O22233,P29783,2025-08-08,Wrong Item,276.2229613223506
R34810,O31975,P25473,2025-08-17,Wrong Item,393.34231041698325
R34811,O7473,P25977,2021-12-04,damaged,24.246143620008006
R34812,O11734,P16400,2021-02-03,Wrong Item,268.7668880840171
R34813,O23604,P23128,2021-10-16,damaged,450.66731709137633
R34814,O29719,P20661,2024-12-12,Wrong Item,343.57918316444176
R34815,O36627,P28736,2024-08-31,damaged,29.879941454166627
R34816,O15273,P32232,2024-02-22,Late,238.10221899209287
R34817,O3104,P36831,2020-05-13,Late,438.5629597006326
R34818,O38686,P21380,2021-11-12,Wrong Item,266.3577575445971
R34819,O4978,P31838,2022-12-29,Damaged,436.09836091674714
R34820,O1030,P32043,2023-12-08,damaged,226.85420023599377
R34821,O37202,P20217,2024-02-06,damaged,294.68903384500726
R34822,O11235,P25004,2025-04-03,damaged,435.4048818316287
R34823,O31875,P7680,2022-02-14,Damaged,210.58876373629778
R34824,O29468,P11600,2020-07-02,Late,105.95897880248617
R34825,O21823,P37000,2023-09-13,Wrong Item,215.29721154263746
R34826,O20092,P28884,2025-06-18,damaged,411.2525557443722
R34827,O40934,P8920,2025-08-29,damaged,74.89186535909184
R34828,O20027,P1334,2021-04-16,Damaged,303.1078620319184
R34829,O6531,P29270,2023-12-14,Damaged,322.47716458921354
R34830,O16988,P35739,2025-06-02,Wrong Item,374.30169313663197
R34831,O27536,P7722,2020-04-24,Damaged,485.89335686582007
R34832,O8644,P31704,2025-01-10,damaged,436.9364610688121
R34833,O8335,P16071,2021-12-01,damaged,449.8182868494391
R34834,O27011,P26895,2021-02-07,Wrong Item,336.41914046125623
R34835,O10285,P30495,2021-07-26,damaged,353.3564770753596
R34836,O4722,P19479,2020-08-28,Damaged,84.0337193663711
R34837,O10770,P5351,2022-11-24,Damaged,250.67406928664528
R34838,O11091,P36975,2024-08-27,Wrong Item,375.6462466577033
R34839,O23211,P39356,2024-09-12,damaged,89.55838646997232
R34840,O19391,P40415,2023-02-16,Damaged,405.3591069414746
R34841,O23695,P35201,2024-11-11,Wrong Item,461.6294857910492
R34842,O15182,P25304,2020-09-19,Wrong Item,251.73236171752762
R34843,O27286,P25829,2020-01-21,Late,22.041217056631385
R34844,O5870,P31952,2024-03-13,Late,130.3070679560912
R34845,O15666,P2237,2025-07-09,Late,430.4473204113131
R34846,O26506,P3314,2025-09-08,damaged,161.20357573073505
R34847,O31120,P7502,2020-09-01,Late,421.64224232799614
R34848,O23605,P14691,2022-06-23,Damaged,484.030795853475
R34849,O37131,P22746,2022-02-24,Wrong Item,124.23656217604058
R34850,O36410,P10863,2021-02-22,Late,404.0940548438829
R34851,O37457,P39854,2021-10-20,damaged,313.1350799341855
R34852,O39124,P26713,2022-04-22,Late,118.69468919576654
R34853,O11060,P40465,2024-02-05,damaged,277.9047194224423
R34854,O33166,P22953,2024-02-25,damaged,203.47971935881287
R34855,O14163,P10396,2024-07-31,Damaged,375.7963013623825
R34856,O6172,P24342,2021-07-21,Wrong Item,311.1289764131083
R34857,O35847,P3758,2024-01-22,Late,223.3942315713912
R34858,O12482,P14547,2021-03-20,Damaged,137.23097276821937
R34859,O10732,P11690,2023-05-12,Wrong Item,223.54031509365146
R34860,O3861,P34989,2025-03-19,damaged,103.60614658414718
R34861,O20485,P36286,2020-08-14,damaged,156.1715728739494
R34862,O14845,P15497,2024-02-06,Wrong Item,348.47763972441766
R34863,O29790,P2721,2025-09-16,Late,322.3175276237378
R34864,O13483,P6536,2023-12-21,damaged,10.902530855889143
R34865,O27593,P22929,2020-11-27,damaged,35.13722349538958
R34866,O37794,P18645,2024-03-12,Damaged,132.23980348269276
R34867,O30473,P12876,2023-03-17,Damaged,314.67306592046157
R34868,O10141,P14472,2025-01-19,damaged,88.0950592372811
R34869,O19405,P32849,2024-11-22,damaged,338.68199650178605
R34870,O11155,P7742,2025-08-17,damaged,264.1363985472852
R34871,O34596,P33064,2021-09-07,Damaged,10.385252832120916
R34872,O31381,P23311,2022-12-29,Late,478.01555906469986
R34873,O13668,P23325,2020-07-16,Damaged,241.12030466825846
R34874,O38728,P17137,2022-10-01,Late,207.64806542115096
R34875,O28938,P30881,2021-01-20,Damaged,105.74586443587346
R34876,O17732,P6770,2025-06-20,Damaged,458.7888489291684
R34877,O19792,P39201,2022-08-09,damaged,428.8790088299319
R34878,O19725,P34072,2021-04-23,Late,303.4813142495662
R34879,O34910,P20668,2023-11-27,damaged,249.4687049366624
R34880,O14929,P31343,2023-12-12,Late,407.99753611125806
R34881,O35754,P32001,2022-01-12,Damaged,375.9085626293795
R34882,O28803,P21014,2025-11-11,damaged,208.84549848895284
R34883,O15382,P5507,2020-07-11,Late,363.2006854802381
R34884,O25825,P3744,2024-11-16,damaged,40.73447738393723
R34885,O8014,P25262,2023-11-30,damaged,410.6460772117675
R34886,O26872,P4107,2020-10-07,Damaged,186.00965900377454
R34887,O21148,P34547,2022-12-03,Late,471.01667441553207
R34888,O1081,P40805,2020-06-18,Wrong Item,401.12310770479763
R34889,O32888,P8925,2020-10-14,damaged,263.1066841894018
R34890,O24587,P11790,2022-02-11,Damaged,380.93695581500094
R34891,O19154,P9688,2021-03-19,damaged,209.76338710496964
R34892,O10116,P14097,2024-12-10,Late,12.37563082650747
R34893,O2272,P27594,2023-11-28,Damaged,418.4434969155784
R34894,O37111,P33833,2025-12-28,Damaged,375.76311078447293
R34895,O8020,P14706,2022-10-21,damaged,11.099413172585184
R34896,O10315,P18285,2025-04-21,Damaged,161.43332444427935
R34897,O11505,P35329,2024-07-14,Damaged,172.58033957228434
R34898,O33571,P3438,2021-07-30,Damaged,466.5857080243659
R34899,O24085,P29658,2025-02-03,Damaged,327.2059677576131
R34900,O24100,P15474,2024-05-26,damaged,496.4746398325572
R34901,O30935,P15958,2021-09-26,Wrong Item,481.44803651887037
R34902,O28160,P14816,2022-02-26,Wrong Item,115.11671745888779
R34903,O13420,P12014,2025-09-12,Late,272.90160314982444
R34904,O26836,P19841,2023-02-21,damaged,244.94386041786976
R34905,O7273,P31522,2020-11-24,Wrong Item,373.8194222120854
R34906,O4368,P31946,2022-09-17,Wrong Item,116.58766640612107
R34907,O19856,P12951,2022-12-18,damaged,245.97615760432336
R34908,O20043,P34268,2024-11-05,Late,179.412556701118
R34909,O27063,P32481,2025-06-03,Damaged,141.65770968063325
R34910,O10727,P2067,2021-04-04,Wrong Item,448.7955070880202
R34911,O26461,P16685,2020-09-21,damaged,171.09759641881914
R34912,O3515,P39290,2025-10-31,Wrong Item,124.89351478117011
R34913,O20429,P29844,2023-11-17,Late,74.65940281110669
R34914,O18733,P23560,2024-10-12,Damaged,426.6924634240112
R34915,O17566,P2445,2024-09-30,Wrong Item,393.4763807868873
R34916,O38002,P40064,2022-04-03,Damaged,137.0935853920446
R34917,O10463,P8786,2022-11-12,damaged,393.18182282610934
R34918,O30179,P22295,2023-11-05,Damaged,56.99827469734932
R34919,O3716,P11624,2025-06-26,Late,142.61895394198626
R34920,O32627,P20218,2020-09-29,damaged,162.96407487758466
R34921,O14576,P9706,2023-05-21,Wrong Item,9.032039745622724
R34922,O27174,P39531,2022-12-27,Wrong Item,328.31417241302154
R34923,O23758,P9251,2023-06-20,Damaged,131.15130138735117
R34924,O39359,P38432,2022-03-28,damaged,361.0286654213393
R34925,O38995,P12005,2025-08-01,Wrong Item,220.5880955015926
R34926,O25466,P40038,2020-09-17,Damaged,22.89632030287331
R34927,O9135,P7576,2022-01-17,Late,365.7233518641289
R34928,O15573,P2437,2025-12-22,Wrong Item,37.22836404133805
R34929,O25814,P24807,2022-01-17,Damaged,489.6269356144863
R34930,O30491,P2356,2024-04-07,Wrong Item,238.95752682868348
R34931,O6568,P27254,2022-11-29,Late,412.5880240316462
R34932,O31826,P38570,2023-01-18,Damaged,87.84695864998449
R34933,O9216,P31040,2025-09-04,Wrong Item,146.9093552299891
R34934,O14803,P8417,2022-11-19,Damaged,439.69354935638034
R34935,O24166,P24995,2025-12-23,Damaged,108.2370465697763
R34936,O4261,P14977,2022-04-27,Late,221.52172595275175
R34937,O12040,P39269,2021-11-29,Wrong Item,197.05616970472812
R34938,O26432,P37494,2024-01-01,damaged,111.00221617809244
R34939,O17149,P15748,2022-08-20,Wrong Item,12.767409962711028
R34940,O30220,P9134,2025-02-16,damaged,295.23471315401434
R34941,O35972,P24613,2025-12-14,Late,21.76484492322822
R34942,O6199,P18597,2021-11-01,Late,216.47967452097265
R34943,O29000,P34784,2025-01-26,Wrong Item,43.89413153051743
R34944,O33384,P3844,2025-12-25,Wrong Item,231.36862255826864
R34945,O35461,P26306,2022-01-19,Late,188.62477600257492
R34946,O8099,P25529,2023-09-17,Wrong Item,480.82927464100146
R34947,O5920,P13075,2020-04-01,Wrong Item,432.9423709962527
R34948,O39903,P36178,2021-03-03,Late,42.49229379625308
R34949,O29676,P23403,2023-06-26,Damaged,37.485839048071036
R34950,O25761,P24509,2024-05-28,Wrong Item,294.01560317035165
R34951,O7060,P38950,2022-07-11,Late,399.67791751218346
R34952,O29331,P24124,2020-08-14,Wrong Item,6.1284929856665045
R34953,O35331,P26858,2020-06-28,damaged,271.85671179320633
R34954,O18120,P36819,2023-06-02,Late,435.3461811751724
R34955,O13195,P18780,2022-03-28,Wrong Item,49.31572676519006
R34956,O2206,P17661,2023-05-02,Wrong Item,451.8746688613806
R34957,O21716,P12217,2023-11-29,Damaged,451.89633836669117
R34958,O39115,P29435,2024-09-15,Late,172.80564608404177
R34959,O34892,P12069,2020-08-01,damaged,95.41435996920481
R34960,O38436,P2904,2021-11-20,Damaged,66.50066331839554
R34961,O40901,P3713,2020-05-31,Wrong Item,38.637553291661455
R34962,O34848,P36728,2020-03-28,damaged,51.022551164279534
R34963,O13772,P27568,2021-04-10,Damaged,76.30833895919469
R34964,O26597,P7554,2022-04-14,Late,275.11846651156145
R34965,O18335,P35558,2023-10-19,damaged,55.02792097044327
R34966,O17294,P36801,2025-09-24,Damaged,22.48929680778251
R34967,O9607,P10838,2023-04-20,damaged,318.8070790025776
R34968,O13777,P22391,2020-09-17,Late,449.71405882488966
R34969,O40952,P7146,2024-06-12,Wrong Item,175.97132102722142
R34970,O7032,P30268,2024-10-11,Damaged,381.23417543705295
R34971,O13500,P20141,2024-06-06,Damaged,224.50588697792705
R34972,O6543,P15004,2025-03-01,damaged,352.13008851237925
R34973,O34468,P24957,2025-04-13,Late,184.03256169129017
R34974,O1493,P35792,2020-06-08,Late,54.257484333295274
R34975,O20687,P14766,2023-10-01,Wrong Item,190.36302453271801
R34976,O19741,P31192,2021-02-02,Wrong Item,256.6305821928699
R34977,O17199,P38115,2025-03-04,Late,181.35459235828736
R34978,O26225,P18940,2023-05-15,Damaged,400.0922962162626
R34979,O10475,P3672,2021-12-05,Wrong Item,478.0015819559313
R34980,O15727,P9954,2023-12-03,Late,120.04342966745003
R34981,O5138,P4290,2021-04-13,Late,420.0586864106509
R34982,O16286,P3224,2020-02-16,Wrong Item,164.04366660277898
R34983,O32403,P34577,2020-03-14,Damaged,280.24981055123664
R34984,O34126,P15243,2023-02-03,damaged,179.63625568690645
R34985,O23455,P24758,2020-05-14,Late,425.11928154478016
R34986,O32887,P9254,2020-01-22,Late,7.422898679635213
R34987,O21044,P18563,2025-03-23,damaged,422.844058122916
R34988,O3533,P2473,2025-09-16,Damaged,390.4795969490044
R34989,O32701,P10738,2022-08-11,Damaged,213.91400502120405
R34990,O21548,P39164,2025-08-27,Wrong Item,131.17669409764062
R34991,O23894,P30749,2024-05-13,Damaged,354.74413722018863
R34992,O24401,P10432,2025-11-16,damaged,38.95776529537354
R34993,O6652,P5809,2024-02-14,Damaged,94.48819231635103
R34994,O24310,P29815,2023-11-26,Late,468.58626487078726
R34995,O4083,P8173,2020-06-12,Wrong Item,451.3145853495671
R34996,O16108,P10859,2022-08-15,damaged,272.0004846191486
R34997,O12568,P25168,2021-12-03,Late,340.5678743068613
R34998,O5864,P9673,2022-02-05,Wrong Item,112.38223816006006
R34999,O39490,P27050,2022-07-02,Wrong Item,428.57405321432446
R35000,O28222,P19290,2022-12-28,Wrong Item,144.3155149566034
R35001,O22699,P34144,2022-02-20,Wrong Item,454.86169370229123
R35002,O11600,P35486,2023-05-28,Damaged,186.99300274872294
R35003,O31068,P22992,2020-08-31,Wrong Item,489.2956426425985
R35004,O32829,P13528,2024-08-26,Wrong Item,134.20314480737062
R35005,O15608,P24495,2024-04-26,Wrong Item,438.4347178656206
R35006,O40812,P36181,2021-08-30,Late,93.37116397992642
R35007,O30884,P19868,2022-12-29,damaged,351.7876231358975
R35008,O35133,P11711,2024-12-08,damaged,328.9819419673395
R35009,O1908,P17793,2022-06-13,Wrong Item,449.13946084976254
R35010,O39108,P12950,2020-04-09,Late,295.5728984860159
R35011,O31150,P12712,2025-09-11,Late,307.30951897057776
R35012,O8883,P27570,2024-10-12,Late,274.6510616426749
R35013,O37307,P27261,2022-11-13,Wrong Item,189.33553577982894
R35014,O15629,P37330,2024-04-27,Damaged,163.58650180449416
R35015,O21437,P13144,2024-08-16,Late,418.9038255737708
R35016,O33973,P21433,2021-03-25,Late,370.91436554445824
R35017,O28441,P12596,2023-06-28,Damaged,406.0208912501396
R35018,O24787,P25091,2022-04-27,Damaged,212.1344513662777
R35019,O32647,P24843,2023-02-22,Wrong Item,423.8063007019951
R35020,O33212,P18652,2025-05-25,Late,413.4433716686479
R35021,O8454,P26622,2022-11-15,Wrong Item,14.101012874187301
R35022,O26277,P7247,2020-10-07,Wrong Item,109.91452105640585
R35023,O16722,P8207,2020-04-18,Damaged,358.6657840731521
R35024,O3034,P2241,2021-09-21,Wrong Item,314.34366691322896
R35025,O35621,P9074,2025-11-26,Wrong Item,378.2026132714565
R35026,O39623,P40930,2024-06-06,Wrong Item,107.89698794719966
R35027,O29270,P9029,2020-08-22,Late,269.5130525246504
R35028,O31892,P22385,2021-07-13,damaged,75.40927902297413
R35029,O34763,P20538,2025-06-23,Wrong Item,107.95590634102037
R35030,O10095,P40103,2020-02-15,Damaged,364.62018883484694
R35031,O31901,P24079,2023-07-12,damaged,190.44088297865588
R35032,O3353,P3934,2020-09-16,Late,488.25654242691843
R35033,O36402,P13679,2025-10-15,Damaged,310.7192466788385
R35034,O20487,P6578,2020-04-17,Wrong Item,122.41352191528308
R35035,O4969,P22731,2021-06-19,damaged,238.14877174686117
R35036,O6364,P22646,2020-09-30,Wrong Item,42.738651982077194
R35037,O18540,P6911,2020-07-29,Wrong Item,421.6403219007478
R35038,O31777,P10630,2023-08-24,Late,354.3192614791933
R35039,O29772,P28366,2021-01-09,Damaged,369.1402298003428
R35040,O16899,P21162,2022-02-06,Wrong Item,221.9482678016839
R35041,O21208,P31907,2021-06-26,damaged,230.89854412723614
R35042,O39727,P34686,2024-12-21,Damaged,419.23260180692415
R35043,O38560,P7753,2024-08-31,damaged,95.0327778845636
R35044,O37096,P24577,2020-01-10,Late,454.69075189496743
R35045,O11037,P16531,2024-08-30,Damaged,369.9326059953262
R35046,O26526,P14211,2025-07-11,Late,465.2148696340917
R35047,O13765,P24174,2023-03-18,Damaged,497.5555149164634
R35048,O27570,P17067,2023-11-13,Wrong Item,459.6882013290731
R35049,O31194,P35177,2021-01-10,Wrong Item,398.7537075787401
R35050,O11109,P10949,2024-11-13,damaged,262.7874596565275
R35051,O24987,P19767,2023-07-15,Damaged,235.9399399298365
R35052,O15446,P28202,2024-08-12,Wrong Item,13.056133575292975
R35053,O4873,P15699,2022-03-19,Wrong Item,198.73141911786726
R35054,O33970,P25415,2025-03-19,Wrong Item,432.13124832300497
R35055,O31178,P6569,2024-05-23,Wrong Item,137.91757186657753
R35056,O22668,P13763,2022-01-06,damaged,470.9407484705298
R35057,O24980,P27952,2021-12-02,Wrong Item,414.07846622651414
R35058,O9097,P29817,2020-09-05,damaged,391.9617088331047
R35059,O15369,P4381,2024-07-16,Wrong Item,366.1873530640886
R35060,O31294,P13053,2024-10-05,damaged,208.6549263996436
R35061,O23637,P26852,2020-05-09,Late,493.7713323384853
R35062,O35171,P13106,2021-01-25,damaged,446.06876028304845
R35063,O3554,P12240,2025-08-28,Late,78.24534367788051
R35064,O8665,P7076,2022-04-05,damaged,141.61960658670594
R35065,O7420,P8690,2024-04-22,Wrong Item,186.20369020297966
R35066,O3223,P17661,2023-05-06,damaged,401.05046598302556
R35067,O20041,P18052,2025-03-09,Wrong Item,20.791164830691674
R35068,O31944,P20449,2023-04-26,Wrong Item,54.64002076800717
R35069,O1401,P6707,2020-04-09,Late,418.72679956916073
R35070,O29670,P37902,2021-12-07,damaged,304.16225062924843
R35071,O17499,P1686,2021-08-04,damaged,207.99338937249266
R35072,O21851,P39164,2023-10-05,damaged,254.96947493256067
R35073,O24022,P40571,2021-02-14,Wrong Item,24.53132830183203
R35074,O5661,P6025,2023-03-03,Late,448.76444103642376
R35075,O15875,P1920,2020-11-25,damaged,184.6780771369575
R35076,O23309,P23248,2025-04-09,Late,409.09720171901637
R35077,O40824,P12291,2024-04-09,Late,85.17170999955302
R35078,O12307,P14643,2022-08-23,Wrong Item,169.09239658892264
R35079,O25828,P18460,2023-02-27,Late,80.54263441752312
R35080,O16520,P3789,2022-03-16,Wrong Item,473.4271566955746
R35081,O32749,P31063,2021-03-10,Late,25.932167545266864
R35082,O28726,P14056,2024-11-02,Late,150.09583412110553
R35083,O21755,P30479,2021-09-02,Late,427.1985059228745
R35084,O33108,P31895,2021-07-20,Wrong Item,24.13268542110161
R35085,O21498,P21601,2021-05-18,Late,6.463809133009915
R35086,O18012,P3898,2025-10-19,Damaged,204.8802321612314
R35087,O16099,P4347,2020-09-20,Late,144.61143803635625
R35088,O8313,P34625,2024-07-26,Damaged,266.47355223743153
R35089,O16356,P30490,2025-05-19,Wrong Item,254.5314954812995
R35090,O26201,P17940,2024-10-15,Late,466.3856143331903
R35091,O4787,P40037,2022-11-29,Late,56.2718658582428
R35092,O38573,P5500,2020-01-15,Late,415.6729243357544
R35093,O22186,P30871,2024-06-04,Wrong Item,41.86912574622588
R35094,O32823,P27647,2024-07-30,Damaged,203.0608235679321
R35095,O33577,P8178,2020-02-25,Wrong Item,372.45520609066455
R35096,O8872,P10729,2020-05-14,Damaged,205.73548165735127
R35097,O10312,P30469,2025-03-05,damaged,281.6157014512087
R35098,O27217,P23588,2025-03-30,Damaged,454.71555418969683
R35099,O32155,P19718,2024-05-17,Damaged,453.70177032138963
R35100,O36857,P8586,2020-03-30,Wrong Item,192.98087694543986
R35101,O4724,P33566,2025-02-28,damaged,363.1896083104837
R35102,O24370,P4448,2025-06-22,Late,354.96601056895514
R35103,O3586,P25495,2022-01-16,damaged,81.53370138223603
R35104,O33343,P33868,2023-08-08,Wrong Item,7.706359925855976
R35105,O35224,P11384,2020-11-30,Damaged,248.98434848268707
R35106,O12497,P27497,2024-01-20,damaged,213.0678437628633
R35107,O40083,P36181,2022-09-26,Late,327.57848901743085
R35108,O26411,P37510,2023-09-04,damaged,309.33330232913
R35109,O17062,P16820,2020-12-04,Damaged,80.84569148455377
R35110,O2105,P3144,2025-09-15,Late,470.4339106668909
R35111,O3631,P18403,2021-05-24,Damaged,279.5936470761884
R35112,O31575,P21055,2025-09-16,damaged,149.9656564590453
R35113,O10012,P3370,2025-03-18,Wrong Item,205.3870469066489
R35114,O16524,P16411,2023-10-18,damaged,166.80238961627882
R35115,O25031,P20566,2023-12-02,Late,217.26849639619735
R35116,O19451,P5508,2025-09-05,damaged,451.4667399759494
R35117,O8899,P30708,2022-04-23,Late,364.2707180033558
R35118,O23908,P9094,2024-04-24,Wrong Item,284.3540117278374
R35119,O18415,P33051,2023-03-03,Wrong Item,462.1208365359945
R35120,O29523,P32910,2025-03-15,Wrong Item,431.1688213834595
R35121,O25188,P26900,2023-03-18,damaged,7.585100217179678
R35122,O5218,P23727,2021-03-23,damaged,337.49924239552365
R35123,O19066,P8898,2023-01-15,Late,273.0314025959861
R35124,O27977,P32878,2023-10-31,damaged,81.93392608006017
R35125,O7770,P29909,2022-02-26,Late,118.03979811708226
R35126,O32214,P38921,2022-09-22,Late,274.83852750835405
R35127,O18837,P22233,2023-03-29,Late,307.19815864393513
R35128,O11829,P37803,2021-12-19,Damaged,451.2242678048901
R35129,O34609,P28536,2023-10-16,Damaged,252.30830323385032
R35130,O27473,P23592,2023-01-06,Wrong Item,322.20438004336876
R35131,O1693,P4481,2023-07-01,damaged,271.5034545563528
R35132,O20485,P38877,2021-10-04,Late,50.78457963095454
R35133,O20774,P30118,2020-02-15,Damaged,172.94040877626315
R35134,O11271,P19861,2023-09-28,Late,415.196354516001
R35135,O11662,P28262,2025-09-05,Late,346.2068514733929
R35136,O26333,P5313,2022-06-14,Damaged,219.90333453694447
R35137,O36084,P32007,2022-03-22,Late,183.55933213066172
R35138,O17248,P36887,2021-10-03,damaged,452.8865139360768
R35139,O8744,P36158,2025-07-06,Wrong Item,225.23653599794582
R35140,O38404,P18579,2020-09-23,Damaged,255.3384439462451
R35141,O23577,P33741,2021-07-12,damaged,9.320721258816645
R35142,O10835,P14745,2025-07-26,damaged,52.030762106304444
R35143,O3838,P12658,2022-03-22,Late,320.8685671949955
R35144,O39830,P36634,2022-01-10,Damaged,182.5811208640925
R35145,O1117,P13058,2025-06-24,Damaged,266.9048612373698
R35146,O35946,P17287,2020-02-05,Late,408.418956827055
R35147,O14582,P35611,2024-11-10,Late,498.00187142376296
R35148,O19602,P3826,2023-04-13,damaged,406.9502521205042
R35149,O36620,P20616,2020-11-17,Wrong Item,319.8013343163096
R35150,O40886,P8615,2020-04-21,damaged,319.03852722995737
R35151,O5728,P10026,2024-08-09,Late,424.20273988648546
R35152,O27653,P23737,2024-01-02,damaged,178.9392494939214
R35153,O1192,P35588,2024-08-17,Damaged,181.815867633908
R35154,O7005,P30874,2020-03-29,Late,268.1328039685116
R35155,O3304,P2687,2023-06-25,Damaged,218.4605566208646
R35156,O18588,P18450,2023-05-03,Late,430.6930714170655
R35157,O18215,P14503,2023-04-30,Damaged,364.63714389828715
R35158,O30236,P6565,2020-08-13,Damaged,199.40682572596523
R35159,O36520,P34429,2023-05-24,damaged,490.35286883611207
R35160,O23222,P24497,2023-11-12,damaged,264.4648403008802
R35161,O14417,P3996,2021-03-17,damaged,26.9022947247688
R35162,O7690,P2148,2020-09-04,damaged,263.2721543765107
R35163,O12081,P11371,2020-09-20,Wrong Item,59.17124241281062
R35164,O29456,P10374,2023-09-30,Damaged,302.37237063974425
R35165,O40503,P37059,2020-01-18,Wrong Item,147.53612818978746
R35166,O18025,P19955,2020-07-07,Late,301.82457591905455
R35167,O18456,P14428,2025-09-04,damaged,415.06674108815366
R35168,O16644,P35571,2021-10-19,damaged,251.09530068627606
R35169,O5595,P27449,2021-08-30,Late,282.8844688620089
R35170,O37237,P4345,2020-05-23,Late,11.473401256091279
R35171,O36005,P4423,2023-08-27,Damaged,192.71015626611592
R35172,O35122,P26718,2024-06-23,Damaged,348.1671972665151
R35173,O17354,P26198,2023-10-26,Damaged,464.26788412487974
R35174,O10340,P21848,2022-01-21,Wrong Item,291.60566616613704
R35175,O17136,P33726,2020-12-27,damaged,372.8100223021086
R35176,O36303,P12452,2021-07-09,Damaged,408.0714209576692
R35177,O21761,P29966,2020-11-18,Damaged,471.0729081652096
R35178,O11910,P32460,2025-01-26,Late,409.4689382910855
R35179,O1612,P8136,2024-08-05,Damaged,320.12389971424716
R35180,O8288,P19410,2025-05-21,Damaged,406.35251840024176
R35181,O28552,P5411,2025-05-06,damaged,348.5622882823546
R35182,O32579,P15836,2022-12-09,damaged,253.55850716459202
R35183,O23540,P16788,2020-09-12,Late,416.4796530556206
R35184,O11295,P38518,2024-07-12,Wrong Item,318.7875821947039
R35185,O10858,P23510,2023-06-11,Late,433.4010480137014
R35186,O2926,P11284,2024-02-08,Wrong Item,244.82631630442498
R35187,O15535,P16490,2023-11-25,damaged,320.9135476815729
R35188,O36950,P31779,2022-08-27,damaged,114.07219474175555
R35189,O38527,P35321,2024-07-21,Late,50.6761601965398
R35190,O40142,P27946,2020-04-16,Late,309.12706871390697
R35191,O14670,P9211,2021-05-06,Late,297.5542887793834
R35192,O31063,P7359,2021-09-07,Late,488.5427476481977
R35193,O40621,P15225,2021-04-09,Damaged,270.1412669875084
R35194,O31156,P18595,2025-10-06,Damaged,347.9323173130191
R35195,O28556,P3716,2022-04-14,Wrong Item,499.93361473225934
R35196,O34624,P32524,2025-08-29,Wrong Item,64.75339454705994
R35197,O19265,P31489,2020-03-28,damaged,165.4374871043781
R35198,O7973,P37710,2021-09-07,Wrong Item,39.02325854438321
R35199,O22160,P35402,2021-06-02,Late,12.470870708255127
R35200,O13759,P32908,2025-03-21,Late,52.29854436973192
R35201,O19391,P19776,2025-03-12,Wrong Item,247.03165140117792
R35202,O37046,P25453,2020-10-28,Late,58.6097749675895
R35203,O16185,P38841,2024-01-21,damaged,118.89109449857922
R35204,O38244,P18347,2022-01-09,Late,149.6111698577154
R35205,O5453,P5093,2020-12-09,Late,199.64059508232742
R35206,O34276,P22115,2020-06-26,Damaged,262.9102146431756
R35207,O34823,P8767,2025-03-22,Damaged,109.44560839048032
R35208,O16599,P30505,2023-10-16,damaged,143.49001427591648
R35209,O21738,P33512,2022-08-26,Late,333.074056230414
R35210,O22695,P16932,2023-01-20,Wrong Item,172.04683567893682
R35211,O33615,P40067,2024-02-25,Damaged,230.08581101076683
R35212,O22549,P13353,2023-03-02,damaged,226.2141670982477
R35213,O11559,P9130,2021-09-02,Late,269.32167379644113
R35214,O19389,P30781,2024-04-16,Damaged,258.7260801126862
R35215,O39151,P17067,2023-03-22,damaged,234.2259740915124
R35216,O1083,P14204,2023-12-30,Damaged,104.22069315546922
R35217,O40204,P32685,2025-04-23,Damaged,188.17558300478936
