Review_id,Customer_id,Product_id,Rating,Review text,review date
RV29162,C28828,P38208,2,Average,2024-01-26
RV29163,C18283,P15013,4,Average,2023-01-10
RV29164,C16326,P8388,2,Average,2025-11-04
RV29165,C12555,P36841,1,excellent,2021-06-24
RV29166,C10862,P6129,5,excellent,2024-04-02
RV29167,C38188,P34229,2,bad,2025-10-21
RV29168,C37694,P5707,4,excellent,2022-07-20
RV29169,C39345,P34820,5,Average,2022-12-30
RV29170,C8295,P31962,2,Average,2024-05-17
RV29171,C15038,P12296,4,Average,2020-04-23
RV29172,C11422,P31905,5,poor,2023-10-25
RV29173,C29011,P36388,4,Average,2024-11-26
RV29174,C13797,P20940,1,Average,2023-06-27
RV29175,C36629,P18268,4,bad,2024-06-22
RV29176,C26868,P26494,5,Good,2020-09-11
RV29177,C25766,P25446,4,poor,2022-06-06
RV29178,C11952,P20060,4,poor,2021-05-26
RV29179,C34615,P36900,2,poor,2021-09-19
RV29180,C38499,P10435,5,bad,2023-04-26
RV29181,C28865,P29363,2,poor,2025-09-15
RV29182,C14166,P13723,1,excellent,2025-09-19
RV29183,C15588,P8528,1,bad,2023-11-01
RV29184,C1402,P36969,2,excellent,2024-06-29
RV29185,C32261,P22277,5,Average,2020-02-14
RV29186,C38596,P6857,1,Average,2022-02-04
RV29187,C26826,P36872,1,excellent,2020-09-04
RV29188,C18177,P27675,5,Good,2021-02-21
RV29189,C32995,P14862,3,excellent,2021-07-09
RV29190,C10119,P34313,1,poor,2023-03-19
RV29191,C23770,P31608,5,bad,2024-08-02
RV29192,C28830,P37963,1,poor,2022-11-29
RV29193,C7788,P7823,5,poor,2024-07-12
RV29194,C32170,P29432,5,bad,2020-08-02
RV29195,C27698,P33515,2,Good,2022-12-05
RV29196,C23009,P14075,3,Good,2020-04-15
RV29197,C10248,P39178,1,poor,2025-06-03
RV29198,C36206,P40309,3,bad,2025-12-28
RV29199,C16036,P13988,5,Average,2024-07-14
RV29200,C13941,P19235,3,poor,2025-09-26
RV29201,C13216,P31480,4,excellent,2022-08-23
RV29202,C6878,P24516,2,Average,2020-08-13
RV29203,C1601,P37509,3,excellent,2022-09-18
RV29204,C40238,P10333,4,poor,2024-02-11
RV29205,C15591,P11675,2,bad,2020-10-04
RV29206,C10299,P16488,3,Good,2025-11-19
RV29207,C36658,P3413,2,excellent,2023-07-24
RV29208,C29037,P15545,4,Good,2023-09-19
RV29209,C12551,P14496,4,poor,2020-11-24
RV29210,C22096,P34984,2,poor,2021-03-12
RV29211,C35668,P39426,4,excellent,2022-12-24
RV29212,C23426,P19512,1,excellent,2022-09-12
RV29213,C12954,P2794,4,bad,2021-06-07
RV29214,C14773,P9670,2,bad,2023-05-07
RV29215,C39343,P18713,2,Average,2024-01-16
RV29216,C29340,P24003,3,excellent,2020-09-24
RV29217,C7310,P32732,1,Average,2024-09-08
RV29218,C14512,P40911,2,bad,2021-10-26
RV29219,C23936,P3553,3,Average,2024-05-23
RV29220,C32517,P32411,1,bad,2025-06-19
RV29221,C37137,P27704,4,poor,2020-03-28
RV29222,C7621,P17310,3,Average,2021-10-04
RV29223,C23503,P25596,5,bad,2022-03-17
RV29224,C16893,P21663,1,Good,2020-01-04
RV29225,C18496,P7863,5,excellent,2024-06-20
RV29226,C22877,P30769,3,Average,2023-03-28
RV29227,C32234,P16351,2,bad,2020-08-10
RV29228,C31313,P25474,3,bad,2022-08-21
RV29229,C34559,P2072,2,excellent,2022-05-18
RV29230,C14390,P10608,4,Average,2024-07-23
RV29231,C13559,P40029,1,excellent,2025-06-06
RV29232,C9622,P20689,1,poor,2024-07-04
RV29233,C27411,P38239,3,excellent,2023-05-25
RV29234,C17677,P26682,3,excellent,2023-08-09
RV29235,C17201,P24015,3,Average,2022-09-24
RV29236,C5313,P12841,4,Average,2022-07-28
RV29237,C21489,P5340,2,bad,2020-07-08
RV29238,C4746,P30268,1,excellent,2025-11-11
RV29239,C3648,P8706,4,bad,2023-09-19
RV29240,C33777,P16879,2,bad,2022-11-15
RV29241,C35418,P27509,5,bad,2024-01-22
RV29242,C17552,P34699,3,excellent,2023-12-14
RV29243,C36579,P31509,5,Good,2021-06-19
RV29244,C4805,P29286,5,poor,2025-12-19
RV29245,C9550,P4500,2,Good,2021-12-18
RV29246,C5738,P10126,2,Good,2020-04-19
RV29247,C26808,P20345,2,poor,2022-03-16
RV29248,C28735,P35524,1,poor,2020-11-24
RV29249,C39290,P19859,2,poor,2022-10-22
RV29250,C9280,P39433,1,excellent,2020-04-12
RV29251,C37397,P11262,1,poor,2021-01-22
RV29252,C19932,P33351,1,excellent,2020-10-21
RV29253,C36213,P15439,3,Good,2024-02-05
RV29254,C21959,P35327,1,bad,2025-12-25
RV29255,C5456,P11632,1,bad,2025-10-06
RV29256,C5115,P18931,2,Average,2022-02-09
RV29257,C6722,P12700,1,Good,2022-05-31
RV29258,C10133,P1618,3,excellent,2025-01-05
RV29259,C34380,P9131,2,poor,2022-04-05
RV29260,C12518,P38663,1,bad,2021-05-01
RV29261,C27076,P24035,4,Average,2023-02-21
RV29262,C25049,P12213,5,Good,2025-07-29
RV29263,C33698,P4725,3,poor,2021-06-06
RV29264,C12369,P35015,5,Good,2021-11-21
RV29265,C2328,P6330,2,Average,2025-12-01
RV29266,C9366,P33716,2,Good,2021-02-09
RV29267,C18541,P33031,4,excellent,2024-05-15
RV29268,C9356,P29604,5,Average,2023-01-09
RV29269,C10960,P32213,1,excellent,2025-08-06
RV29270,C18929,P6728,5,poor,2021-05-09
RV29271,C24394,P34741,2,excellent,2024-01-08
RV29272,C20104,P7586,1,poor,2020-03-27
RV29273,C35504,P40492,2,Average,2022-10-08
RV29274,C12754,P25191,4,poor,2024-06-14
RV29275,C2160,P24482,1,excellent,2024-07-21
RV29276,C10556,P23940,4,excellent,2020-08-20
RV29277,C38026,P8742,3,poor,2024-05-07
RV29278,C38667,P32165,4,bad,2020-03-09
RV29279,C28248,P21955,3,excellent,2022-11-13
RV29280,C21472,P27137,3,Good,2022-11-25
RV29281,C20588,P39139,4,Good,2020-11-28
RV29282,C38024,P6746,4,bad,2021-10-09
RV29283,C22428,P24190,5,Average,2023-08-28
RV29284,C22511,P13732,2,Average,2022-05-29
RV29285,C1743,P20043,4,Average,2024-12-04
RV29286,C19537,P10811,4,excellent,2021-04-04
RV29287,C2569,P23346,3,Good,2021-11-16
RV29288,C25044,P32435,4,Good,2020-12-21
RV29289,C13952,P21012,5,excellent,2023-04-07
RV29290,C5288,P17338,5,poor,2021-05-18
RV29291,C1521,P27657,1,Average,2022-10-14
RV29292,C24238,P27797,4,Average,2025-02-11
RV29293,C35242,P25848,1,excellent,2020-02-16
RV29294,C32626,P1271,4,excellent,2022-04-22
RV29295,C31275,P2504,5,poor,2021-07-10
RV29296,C37042,P28990,3,poor,2022-12-05
RV29297,C22685,P12985,3,Good,2024-08-08
RV29298,C31932,P9260,2,bad,2025-08-17
RV29299,C33796,P10846,1,Good,2022-05-22
RV29300,C17364,P38447,2,poor,2025-08-05
RV29301,C33245,P3797,3,Good,2022-05-21
RV29302,C40008,P15874,4,Good,2023-12-26
RV29303,C26276,P11102,2,poor,2025-01-20
RV29304,C24777,P18823,2,Good,2025-08-10
RV29305,C15280,P30139,4,poor,2025-07-06
RV29306,C16184,P30469,4,excellent,2020-06-02
RV29307,C27156,P19566,3,poor,2024-03-11
RV29308,C29689,P28002,3,Good,2020-02-17
RV29309,C35095,P28623,3,bad,2022-08-08
RV29310,C16009,P8689,4,Average,2021-08-12
RV29311,C39713,P14541,2,poor,2022-04-22
RV29312,C40501,P26073,5,excellent,2021-08-21
RV29313,C2842,P21588,5,poor,2024-06-22
RV29314,C5621,P33742,1,Average,2022-01-20
RV29315,C40536,P21484,4,bad,2020-11-06
RV29316,C39718,P37849,4,Good,2024-06-18
RV29317,C33810,P37556,5,Average,2022-01-15
RV29318,C30987,P6517,4,poor,2025-07-10
RV29319,C11858,P20992,4,poor,2021-02-24
RV29320,C23388,P18717,3,Good,2025-02-14
RV29321,C37919,P2849,4,bad,2020-05-14
RV29322,C23079,P26110,4,poor,2023-06-14
RV29323,C13241,P28477,4,excellent,2025-10-05
RV29324,C35721,P18785,1,poor,2021-07-18
RV29325,C5465,P24300,4,Average,2024-09-04
RV29326,C29845,P21250,2,Average,2021-05-10
RV29327,C9723,P9028,2,excellent,2020-09-15
RV29328,C28537,P22687,2,Good,2022-05-08
RV29329,C20405,P39678,2,Good,2020-03-13
RV29330,C20111,P5056,4,bad,2025-03-01
RV29331,C4926,P32826,5,Average,2025-03-22
RV29332,C6044,P15122,1,Good,2020-12-08
RV29333,C3003,P11313,3,excellent,2021-01-17
RV29334,C4639,P25349,4,Good,2023-01-03
RV29335,C26010,P17395,2,bad,2024-04-08
RV29336,C35449,P19819,2,Good,2020-10-30
RV29337,C5370,P9514,2,Good,2020-10-21
RV29338,C22049,P40114,1,bad,2025-03-01
RV29339,C19034,P24019,2,Average,2024-06-27
RV29340,C34793,P13504,3,poor,2025-10-19
RV29341,C33769,P13164,2,Good,2023-11-18
RV29342,C35282,P7115,1,poor,2025-11-03
RV29343,C15889,P3213,5,excellent,2023-09-04
RV29344,C9319,P3147,1,excellent,2022-01-20
RV29345,C22210,P39257,3,excellent,2023-10-06
RV29346,C17588,P12692,5,Good,2022-03-16
RV29347,C20894,P19983,4,poor,2021-01-24
RV29348,C34799,P22488,5,poor,2021-03-18
RV29349,C27646,P38286,5,excellent,2022-01-14
RV29350,C6802,P36357,4,excellent,2020-07-23
RV29351,C6863,P17287,5,Good,2022-06-30
RV29352,C4276,P24837,1,bad,2023-02-12
RV29353,C16738,P15362,1,excellent,2024-11-29
RV29354,C40284,P11559,2,Average,2024-11-21
RV29355,C13585,P34510,2,poor,2022-07-08
RV29356,C6317,P34137,5,Good,2025-09-04
RV29357,C39115,P40399,2,excellent,2022-10-11
RV29358,C27197,P32408,1,excellent,2022-04-16
RV29359,C40211,P3258,2,bad,2025-10-15
RV29360,C17950,P14109,1,bad,2022-03-11
RV29361,C9267,P32951,1,poor,2024-04-20
RV29362,C16929,P31927,2,Average,2024-11-17
RV29363,C7146,P7967,5,excellent,2021-09-28
RV29364,C10517,P33986,3,Good,2023-06-03
RV29365,C33127,P36975,1,Average,2020-09-17
RV29366,C12538,P16456,5,Good,2021-05-26
RV29367,C31868,P17062,5,poor,2022-07-04
RV29368,C22016,P18833,4,Good,2021-06-03
RV29369,C33422,P29326,2,Average,2020-06-22
RV29370,C34956,P11088,1,Average,2022-11-22
RV29371,C7972,P2018,1,Good,2020-03-08
RV29372,C7314,P40192,1,poor,2025-01-31
RV29373,C40700,P19939,2,Average,2023-08-22
RV29374,C40624,P36281,1,excellent,2025-04-12
RV29375,C26694,P13989,2,excellent,2025-08-09
RV29376,C35380,P35923,2,bad,2020-01-16
RV29377,C19822,P14916,1,Average,2022-08-15
RV29378,C31109,P7907,4,bad,2022-01-17
RV29379,C29296,P26032,5,excellent,2025-03-01
RV29380,C12280,P35663,3,bad,2022-04-18
RV29381,C31124,P33944,5,bad,2023-11-28
RV29382,C9769,P18405,1,excellent,2021-11-07
RV29383,C29026,P32201,1,excellent,2020-12-06
RV29384,C39888,P11892,4,Average,2025-02-16
RV29385,C26796,P16408,3,poor,2021-03-06
RV29386,C33885,P29321,3,Average,2021-08-27
RV29387,C29741,P23937,5,poor,2024-10-24
RV29388,C6325,P12641,2,poor,2021-06-29
RV29389,C9225,P18360,2,Average,2022-06-15
RV29390,C38460,P34052,3,poor,2021-08-09
RV29391,C15235,P30741,1,Good,2022-08-23
RV29392,C40208,P34148,3,bad,2021-12-27
RV29393,C2464,P33753,2,Average,2022-01-01
RV29394,C21892,P4822,1,poor,2020-04-14
RV29395,C35003,P8919,4,bad,2023-12-01
RV29396,C24145,P6726,4,poor,2022-05-06
RV29397,C9271,P13469,5,poor,2022-06-16
RV29398,C26652,P35219,5,Average,2021-08-15
RV29399,C33851,P30414,4,bad,2023-09-07
RV29400,C37907,P10344,3,Good,2022-10-24
RV29401,C24903,P26857,4,poor,2025-12-18
RV29402,C39542,P36265,2,Good,2024-10-01
RV29403,C17520,P33238,5,excellent,2022-09-15
RV29404,C29234,P21197,1,Average,2024-01-01
RV29405,C7097,P23074,2,excellent,2024-10-28
RV29406,C39810,P27084,5,excellent,2020-09-08
RV29407,C27151,P36812,4,poor,2022-12-02
RV29408,C25982,P26079,1,excellent,2020-12-31
RV29409,C15021,P5875,3,poor,2021-11-13
RV29410,C35894,P28989,2,poor,2023-09-17
RV29411,C14405,P2057,2,excellent,2023-03-01
RV29412,C39858,P7642,4,bad,2020-08-07
RV29413,C10068,P7236,4,excellent,2023-03-16
RV29414,C6000,P8504,1,bad,2025-03-16
RV29415,C1203,P21964,5,poor,2025-03-23
RV29416,C16765,P12760,5,Good,2022-09-16
RV29417,C39190,P10642,5,Average,2022-12-26
RV29418,C7714,P7918,5,Average,2023-09-28
RV29419,C15291,P25145,1,Good,2022-04-28
RV29420,C17101,P4587,3,bad,2025-06-06
RV29421,C6207,P35129,5,excellent,2025-05-17
RV29422,C16151,P23110,5,poor,2022-02-26
RV29423,C33006,P40520,3,excellent,2023-10-27
RV29424,C7690,P40313,5,poor,2023-11-03
RV29425,C18408,P30558,2,bad,2024-11-01
RV29426,C5852,P39126,1,bad,2023-08-03
RV29427,C37958,P29563,2,bad,2024-12-18
RV29428,C39164,P22067,4,bad,2020-03-30
RV29429,C30680,P36143,1,bad,2024-02-10
RV29430,C3456,P28819,2,poor,2025-12-25
RV29431,C8660,P26916,3,excellent,2023-05-14
RV29432,C5187,P36152,2,bad,2025-10-28
RV29433,C18178,P38778,3,excellent,2023-10-09
RV29434,C28945,P6740,2,excellent,2021-08-16
RV29435,C6824,P6681,3,Good,2022-03-06
RV29436,C12889,P16925,3,poor,2021-03-11
RV29437,C21664,P4885,1,Good,2021-07-11
RV29438,C18264,P9249,4,bad,2025-08-29
RV29439,C8745,P32747,1,excellent,2023-06-25
RV29440,C25493,P31496,1,excellent,2024-05-12
RV29441,C32499,P19693,1,Average,2021-09-04
RV29442,C33217,P2130,2,Average,2023-10-11
RV29443,C26132,P23005,4,poor,2021-08-11
RV29444,C7008,P39698,5,poor,2022-06-03
RV29445,C22375,P19634,2,Average,2022-10-08
RV29446,C3136,P22731,2,Average,2021-08-07
RV29447,C16376,P9131,5,poor,2025-01-09
RV29448,C32020,P1770,3,Average,2024-12-15
RV29449,C15799,P5099,5,bad,2024-06-27
RV29450,C37297,P38420,3,excellent,2025-02-05
RV29451,C3374,P40597,3,poor,2024-10-11
RV29452,C36460,P25208,5,bad,2023-06-28
RV29453,C11091,P24975,2,bad,2022-10-11
RV29454,C35020,P14170,3,Average,2020-11-24
RV29455,C27540,P28573,1,poor,2024-04-17
RV29456,C18506,P19010,2,bad,2021-11-28
RV29457,C32214,P13625,4,Good,2020-12-03
RV29458,C36666,P2182,2,excellent,2025-10-10
RV29459,C6998,P6134,1,Average,2022-11-10
RV29460,C18557,P4305,1,poor,2023-11-02
RV29461,C19985,P18199,3,Average,2023-02-12
RV29462,C31259,P18506,5,poor,2023-06-04
RV29463,C37129,P22491,2,excellent,2024-07-28
RV29464,C10175,P37491,3,Average,2024-05-22
RV29465,C35129,P31593,5,excellent,2025-03-11
RV29466,C19912,P2095,4,bad,2025-06-14
RV29467,C7143,P12801,5,Average,2022-10-17
RV29468,C34995,P36900,1,Average,2024-07-29
RV29469,C20700,P40117,1,excellent,2023-03-17
RV29470,C17495,P3983,2,excellent,2025-02-09
RV29471,C38053,P17227,1,Average,2020-04-02
RV29472,C4567,P27622,3,poor,2024-01-13
RV29473,C36917,P16546,5,Good,2021-12-03
RV29474,C33098,P11816,3,excellent,2023-03-26
RV29475,C4215,P16985,3,poor,2020-11-14
RV29476,C8497,P11825,4,bad,2022-03-07
RV29477,C9765,P15708,5,excellent,2023-11-18
RV29478,C22799,P18279,2,poor,2025-01-21
RV29479,C8033,P30075,1,bad,2023-11-23
RV29480,C13321,P5699,4,poor,2025-06-26
RV29481,C36731,P28794,1,Good,2021-05-31
RV29482,C2697,P3830,5,Average,2022-03-17
RV29483,C29632,P32030,1,poor,2025-03-07
RV29484,C22318,P30907,5,bad,2025-10-23
RV29485,C18543,P4565,2,excellent,2023-07-18
RV29486,C14890,P29618,1,bad,2020-07-31
RV29487,C38163,P9820,5,excellent,2021-12-08
RV29488,C39275,P7854,1,bad,2025-09-05
RV29489,C25902,P16163,5,Good,2025-08-28
RV29490,C2541,P19651,2,Good,2020-08-15
RV29491,C20886,P29726,1,poor,2020-06-01
RV29492,C20587,P35289,5,excellent,2022-12-03
RV29493,C22080,P40716,2,poor,2022-05-30
RV29494,C10445,P35138,5,bad,2022-02-07
RV29495,C28189,P15778,1,Average,2024-11-28
RV29496,C20177,P24100,3,bad,2021-06-07
RV29497,C15110,P21216,5,Average,2024-12-16
RV29498,C7163,P27469,4,bad,2023-12-24
RV29499,C4340,P26108,3,Average,2022-11-17
RV29500,C14604,P2745,2,bad,2022-04-24
RV29501,C21777,P28977,4,bad,2022-12-26
RV29502,C19080,P25981,3,excellent,2020-10-13
RV29503,C25765,P18211,3,poor,2024-08-04
RV29504,C19159,P1487,5,poor,2020-10-25
RV29505,C21224,P29547,5,Good,2021-02-03
RV29506,C3374,P32319,3,Average,2020-03-13
RV29507,C34116,P12411,5,Good,2021-06-24
RV29508,C27515,P33561,2,excellent,2020-02-25
RV29509,C15720,P32051,5,excellent,2022-06-26
RV29510,C15378,P32984,1,bad,2024-12-06
RV29511,C40899,P3009,3,excellent,2025-04-27
RV29512,C38975,P21507,3,Good,2022-12-13
RV29513,C18352,P26459,2,Average,2023-03-06
RV29514,C32335,P9182,3,Average,2020-06-11
RV29515,C12892,P16177,3,bad,2023-01-02
RV29516,C3497,P16930,5,poor,2020-03-17
RV29517,C3938,P20260,3,Good,2021-03-26
RV29518,C34223,P17654,3,poor,2025-10-18
RV29519,C31177,P32911,1,Good,2025-12-05
RV29520,C37315,P14010,1,excellent,2021-12-24
RV29521,C16508,P9428,5,poor,2025-08-06
RV29522,C34083,P10260,4,Good,2023-09-08
RV29523,C19275,P20303,1,Average,2025-08-06
RV29524,C12725,P16230,5,Good,2023-08-25
RV29525,C21158,P14479,5,excellent,2024-02-09
RV29526,C25986,P9593,4,excellent,2022-09-11
RV29527,C14781,P39040,4,bad,2020-05-10
RV29528,C9742,P17804,5,Average,2021-12-14
RV29529,C33909,P25893,1,poor,2024-12-25
RV29530,C32782,P28352,4,poor,2021-02-03
RV29531,C6296,P29514,5,excellent,2023-08-24
RV29532,C29083,P28935,3,Good,2020-04-30
RV29533,C34874,P39721,1,bad,2025-01-11
RV29534,C15778,P28604,4,bad,2023-10-24
RV29535,C14791,P12576,4,bad,2024-04-26
RV29536,C15131,P16949,2,Average,2023-05-20
RV29537,C14986,P1750,3,poor,2023-06-29
RV29538,C32492,P31782,3,poor,2021-10-09
RV29539,C27587,P10042,3,poor,2024-01-06
RV29540,C2299,P26004,5,Good,2024-04-12
RV29541,C33822,P3448,5,Good,2020-11-01
RV29542,C15720,P19443,1,bad,2022-07-09
RV29543,C37351,P40687,5,bad,2025-03-28
RV29544,C37430,P39870,4,Average,2024-05-09
RV29545,C40030,P39403,1,bad,2020-05-30
RV29546,C39899,P5958,4,bad,2021-10-16
RV29547,C3258,P8114,3,Average,2024-03-12
RV29548,C4615,P10273,3,Average,2025-05-08
RV29549,C32318,P23899,2,Good,2020-07-14
RV29550,C8309,P12362,1,Average,2022-07-04
RV29551,C10792,P36272,2,bad,2024-09-02
RV29552,C17917,P11828,3,Average,2022-03-14
RV29553,C2080,P26141,4,Average,2023-09-27
RV29554,C39637,P19467,2,Average,2023-12-09
RV29555,C21059,P5637,1,excellent,2021-12-06
RV29556,C1867,P30419,4,excellent,2020-07-30
RV29557,C38667,P38406,2,bad,2021-10-18
RV29558,C12805,P38370,4,excellent,2020-11-22
RV29559,C4709,P28638,1,bad,2022-02-25
RV29560,C28095,P12352,5,bad,2021-02-09
RV29561,C12095,P23688,4,Average,2025-11-13
RV29562,C17159,P27805,4,Average,2025-07-04
RV29563,C8962,P24136,1,poor,2025-08-18
RV29564,C33995,P24079,1,excellent,2024-05-11
RV29565,C7464,P17325,2,bad,2023-11-26
RV29566,C17915,P25247,4,excellent,2024-02-26
RV29567,C13876,P39591,5,Average,2025-12-16
RV29568,C7443,P14516,1,excellent,2022-11-29
RV29569,C6336,P25330,5,Good,2023-10-03
RV29570,C36964,P36669,3,bad,2024-03-10
RV29571,C12508,P15700,4,poor,2025-11-21
RV29572,C20256,P12447,2,Good,2020-05-14
RV29573,C23755,P7493,1,excellent,2024-12-25
RV29574,C24218,P3806,5,Average,2023-08-12
RV29575,C21149,P2270,5,poor,2021-08-31
RV29576,C18143,P23666,4,poor,2020-04-10
RV29577,C21155,P33517,5,Good,2023-08-13
RV29578,C12509,P9284,2,Good,2021-08-13
RV29579,C1233,P36114,2,excellent,2021-12-31
RV29580,C5482,P18184,2,excellent,2024-12-25
RV29581,C32547,P17557,4,Average,2021-11-29
RV29582,C28214,P14504,5,poor,2023-01-20
RV29583,C30614,P12707,3,poor,2021-05-09
RV29584,C25133,P25817,5,excellent,2020-01-16
RV29585,C22564,P4725,3,excellent,2020-08-08
RV29586,C28938,P36561,4,poor,2021-10-31
RV29587,C22843,P6866,5,Average,2021-11-01
RV29588,C37680,P6618,3,Average,2023-11-28
RV29589,C21971,P13887,2,Average,2021-08-03
RV29590,C18062,P2274,1,Good,2021-03-12
RV29591,C36242,P12408,3,poor,2022-04-24
RV29592,C29283,P6163,5,bad,2024-03-17
RV29593,C2471,P5572,2,Average,2025-01-18
RV29594,C23473,P19643,1,Average,2021-06-20
RV29595,C5579,P1928,4,bad,2025-04-12
RV29596,C40036,P21150,1,poor,2023-04-30
RV29597,C9035,P7679,1,Average,2025-05-11
RV29598,C9437,P28875,4,poor,2025-06-20
RV29599,C20562,P4254,1,poor,2024-11-23
RV29600,C5724,P8875,1,Good,2020-10-16
RV29601,C33330,P9869,4,poor,2024-01-26
RV29602,C31963,P26296,5,bad,2023-03-22
RV29603,C29762,P35102,3,Good,2022-07-22
RV29604,C2470,P3627,5,Average,2020-10-09
RV29605,C37451,P2276,2,bad,2024-10-13
RV29606,C39613,P19008,2,Average,2020-09-25
RV29607,C25668,P2205,3,excellent,2023-04-30
RV29608,C37705,P19667,3,Good,2022-10-06
RV29609,C19632,P30911,5,excellent,2021-07-16
RV29610,C30888,P36620,4,excellent,2025-10-07
RV29611,C13976,P20776,1,Average,2025-06-13
RV29612,C33529,P6666,2,Average,2020-12-12
RV29613,C25873,P16928,2,Average,2021-10-18
RV29614,C20202,P3849,5,bad,2022-10-15
RV29615,C25727,P21333,1,bad,2020-12-31
RV29616,C38202,P24687,3,excellent,2023-09-10
RV29617,C2646,P18915,4,poor,2024-06-07
RV29618,C11536,P22199,5,Average,2024-11-13
RV29619,C14462,P40316,1,Good,2025-10-24
RV29620,C10996,P29850,3,Average,2023-01-13
RV29621,C24899,P31207,3,poor,2021-12-27
RV29622,C16648,P25525,1,Good,2021-03-21
RV29623,C20649,P33700,5,excellent,2021-12-25
RV29624,C38804,P32804,3,bad,2025-06-17
RV29625,C12787,P6422,4,bad,2021-08-28
RV29626,C32433,P3136,1,Good,2021-08-05
RV29627,C20780,P39599,2,poor,2020-07-19
RV29628,C5132,P34254,5,poor,2025-11-12
RV29629,C14085,P4524,5,poor,2023-06-25
RV29630,C5583,P34102,1,bad,2022-03-05
RV29631,C8772,P4268,5,Good,2022-07-19
RV29632,C30207,P14160,2,Good,2025-04-21
RV29633,C27186,P3235,5,Average,2025-02-06
RV29634,C25050,P40249,3,Average,2021-03-29
RV29635,C24208,P6373,5,Good,2025-09-15
RV29636,C37744,P28251,2,poor,2021-06-09
RV29637,C14513,P37909,4,poor,2025-04-27
RV29638,C26946,P23478,3,bad,2025-05-04
RV29639,C32512,P2571,5,excellent,2024-08-31
RV29640,C18387,P28968,2,bad,2025-11-10
RV29641,C24062,P25826,1,Average,2021-11-30
RV29642,C40514,P4209,5,Average,2020-08-02
RV29643,C17939,P20594,5,poor,2021-01-28
RV29644,C25087,P37609,3,Good,2023-06-16
RV29645,C6568,P25942,1,excellent,2023-03-27
RV29646,C25179,P31046,3,Good,2021-01-19
RV29647,C24947,P10002,4,excellent,2023-05-10
RV29648,C31034,P13635,5,Average,2020-03-14
RV29649,C26966,P18182,5,Average,2024-09-28
RV29650,C1700,P29393,1,bad,2025-05-24
RV29651,C17731,P19347,4,Good,2020-01-21
RV29652,C25991,P6943,3,bad,2021-04-24
RV29653,C12459,P28853,1,bad,2022-01-13
RV29654,C6337,P25081,5,Average,2025-02-04
RV29655,C2232,P25988,2,bad,2020-04-15
RV29656,C11605,P39642,2,bad,2021-03-30
RV29657,C3596,P3701,2,poor,2021-03-15
RV29658,C10316,P29288,3,Good,2020-04-13
RV29659,C30057,P25348,2,excellent,2024-10-18
RV29660,C39173,P7191,2,Average,2025-02-04
RV29661,C26246,P39009,4,bad,2020-07-10
RV29662,C1148,P30947,2,excellent,2025-12-04
RV29663,C6493,P9944,4,excellent,2024-08-23
RV29664,C38219,P20055,3,bad,2021-04-27
RV29665,C39419,P18207,5,Average,2024-11-04
RV29666,C26332,P26661,1,poor,2021-02-05
RV29667,C6812,P38410,4,poor,2022-03-02
RV29668,C27475,P33634,5,excellent,2025-09-21
RV29669,C32068,P19418,4,Good,2025-03-04
RV29670,C35648,P12645,5,poor,2024-01-12
RV29671,C24136,P7349,1,Average,2020-02-13
RV29672,C8923,P21948,2,Good,2021-08-08
RV29673,C26951,P35958,2,Good,2020-12-02
RV29674,C33904,P34214,4,excellent,2023-04-03
RV29675,C38637,P7221,1,excellent,2023-05-06
RV29676,C15792,P15559,1,Good,2023-04-25
RV29677,C29868,P10594,5,Average,2021-10-24
RV29678,C29432,P8121,2,Good,2021-10-16
RV29679,C28191,P31818,2,Average,2024-10-13
RV29680,C25963,P29663,1,Average,2024-08-25
RV29681,C10855,P12291,2,Good,2023-03-31
RV29682,C7627,P14748,5,poor,2025-09-25
RV29683,C39940,P7107,2,bad,2020-04-14
RV29684,C31077,P31418,5,excellent,2021-11-16
RV29685,C28428,P4367,1,poor,2021-06-27
RV29686,C38701,P19739,1,Average,2023-08-02
RV29687,C18730,P25914,5,Average,2025-08-17
RV29688,C15832,P26631,2,Average,2023-05-03
RV29689,C13977,P17845,2,Average,2020-04-08
RV29690,C30433,P23833,2,Average,2024-05-14
RV29691,C22008,P5990,2,Average,2021-08-12
RV29692,C21255,P29340,2,poor,2020-11-08
RV29693,C2540,P13749,5,Average,2023-01-06
RV29694,C19468,P16665,1,poor,2021-07-21
RV29695,C11503,P10511,1,Average,2022-12-14
RV29696,C18720,P32428,5,Good,2021-09-03
RV29697,C32789,P24811,2,bad,2020-03-01
RV29698,C32153,P38710,2,poor,2023-03-22
RV29699,C4138,P24097,5,poor,2025-11-27
RV29700,C3279,P3669,3,excellent,2023-01-16
RV29701,C11077,P40907,4,poor,2023-10-03
RV29702,C23400,P32464,1,excellent,2025-07-20
RV29703,C40831,P24083,4,Average,2023-08-25
RV29704,C16891,P7427,3,bad,2020-02-13
RV29705,C28442,P26415,2,Average,2023-04-05
RV29706,C19823,P4039,2,Good,2023-11-11
RV29707,C2968,P12303,2,Good,2022-01-03
RV29708,C18209,P8791,2,poor,2023-01-04
RV29709,C35184,P39961,1,excellent,2023-12-26
RV29710,C34717,P16445,1,excellent,2020-02-22
RV29711,C29834,P33507,1,bad,2025-01-17
RV29712,C32325,P8263,4,poor,2021-12-29
RV29713,C29282,P12271,1,bad,2023-11-23
RV29714,C14408,P3799,4,Average,2023-09-20
RV29715,C21067,P16990,4,excellent,2020-06-20
